"","control","treatment1","treatment2","sampled_numbers","repeat.","diff","label"
"3199",2.88541666666667,2.89583333333333,2.90625,288,100,0.0208333333333335,"blocked"
"3200",2.8125,2.82291666666667,2.80208333333333,288,100,0.020833333333333,"blocked"
"3201",2.98989898989899,3,3.03030303030303,297,100,0.0404040404040402,"blocked"
"3202",2.97979797979798,2.97979797979798,2.97979797979798,297,100,0,"blocked"
"3203",2.95959595959596,2.96969696969697,2.97979797979798,297,100,0.0202020202020199,"blocked"
"3204",2.96969696969697,2.96969696969697,2.95959595959596,297,100,0.0101010101010099,"blocked"
"3205",2.97979797979798,2.97979797979798,3,297,100,0.0202020202020203,"blocked"
"3206",3.08080808080808,3.07070707070707,3.04040404040404,297,100,0.0404040404040407,"blocked"
"3207",2.97979797979798,3.01010101010101,2.98989898989899,297,100,0.0303030303030303,"blocked"
"3208",2.96969696969697,2.96969696969697,2.93939393939394,297,100,0.0303030303030303,"blocked"
"3209",2.95959595959596,2.94949494949495,2.92929292929293,297,100,0.0303030303030303,"blocked"
"3210",3.07070707070707,3.09090909090909,3.09090909090909,297,100,0.0202020202020203,"blocked"
"3211",3.06060606060606,3.04040404040404,3.07070707070707,297,100,0.0303030303030303,"blocked"
"3212",2.97979797979798,3,3,297,100,0.0202020202020203,"blocked"
"3213",3.03030303030303,3.03030303030303,3.01010101010101,297,100,0.0202020202020203,"blocked"
"3214",3.06060606060606,3.08080808080808,3.04040404040404,297,100,0.0404040404040407,"blocked"
"3215",2.90909090909091,2.93939393939394,2.88888888888889,297,100,0.0505050505050506,"blocked"
"3216",2.96969696969697,3.01010101010101,2.96969696969697,297,100,0.0404040404040402,"blocked"
"3217",2.96969696969697,2.95959595959596,2.97979797979798,297,100,0.0202020202020199,"blocked"
"3218",2.94949494949495,2.95959595959596,2.97979797979798,297,100,0.0303030303030303,"blocked"
"3219",3.03030303030303,3.03030303030303,3.03030303030303,297,100,0,"blocked"
"3220",3.04040404040404,3.03030303030303,3.02020202020202,297,100,0.0202020202020199,"blocked"
"3221",3.09090909090909,3.13131313131313,3.12121212121212,297,100,0.0404040404040407,"blocked"
"3222",2.94949494949495,2.94949494949495,2.93939393939394,297,100,0.0101010101010099,"blocked"
"3223",3.03030303030303,3.02020202020202,3.05050505050505,297,100,0.0303030303030303,"blocked"
"3224",2.86868686868687,2.88888888888889,2.88888888888889,297,100,0.0202020202020203,"blocked"
"3225",3.04040404040404,3.03030303030303,3.03030303030303,297,100,0.0101010101010099,"blocked"
"3226",2.91919191919192,2.93939393939394,2.92929292929293,297,100,0.0202020202020203,"blocked"
"3227",3.02020202020202,3,3.03030303030303,297,100,0.0303030303030303,"blocked"
"3228",2.93939393939394,2.95959595959596,2.93939393939394,297,100,0.0202020202020203,"blocked"
"3229",2.90909090909091,2.88888888888889,2.88888888888889,297,100,0.0202020202020203,"blocked"
"3230",2.98989898989899,2.96969696969697,2.97979797979798,297,100,0.0202020202020203,"blocked"
"3231",2.94949494949495,2.98989898989899,2.96969696969697,297,100,0.0404040404040407,"blocked"
"3232",3.03030303030303,3.02020202020202,3.04040404040404,297,100,0.0202020202020199,"blocked"
"3233",2.93939393939394,2.95959595959596,2.95959595959596,297,100,0.0202020202020203,"blocked"
"3234",3.05050505050505,3.04040404040404,3.04040404040404,297,100,0.0101010101010104,"blocked"
"3235",3.1010101010101,3.07070707070707,3.05050505050505,297,100,0.0505050505050506,"blocked"
"3236",2.95959595959596,2.95959595959596,2.96969696969697,297,100,0.0101010101010099,"blocked"
"3237",2.98989898989899,3.01010101010101,2.98989898989899,297,100,0.0202020202020199,"blocked"
"3238",2.94949494949495,2.95959595959596,2.94949494949495,297,100,0.0101010101010104,"blocked"
"3239",3.08080808080808,3.11111111111111,3.09090909090909,297,100,0.0303030303030303,"blocked"
"3240",3.03030303030303,3.05050505050505,3.03030303030303,297,100,0.0202020202020203,"blocked"
"3241",3.04040404040404,3.08080808080808,3.07070707070707,297,100,0.0404040404040407,"blocked"
"3242",2.96969696969697,2.95959595959596,3,297,100,0.0404040404040402,"blocked"
"3243",2.94949494949495,2.90909090909091,2.90909090909091,297,100,0.0404040404040402,"blocked"
"3244",3.06060606060606,3.04040404040404,3.05050505050505,297,100,0.0202020202020203,"blocked"
"3245",2.96969696969697,3.01010101010101,3,297,100,0.0404040404040402,"blocked"
"3246",2.88888888888889,2.83838383838384,2.85858585858586,297,100,0.0505050505050506,"blocked"
"3247",3.05050505050505,3.05050505050505,3.02020202020202,297,100,0.0303030303030303,"blocked"
"3248",3.05050505050505,3.04040404040404,3.05050505050505,297,100,0.0101010101010104,"blocked"
"3249",3.06060606060606,3.02020202020202,3.02020202020202,297,100,0.0404040404040402,"blocked"
"3250",2.87878787878788,2.88888888888889,2.85858585858586,297,100,0.0303030303030303,"blocked"
"3251",2.93939393939394,2.92929292929293,2.93939393939394,297,100,0.0101010101010099,"blocked"
"3252",2.96969696969697,2.98989898989899,2.98989898989899,297,100,0.0202020202020203,"blocked"
"3253",2.96969696969697,2.94949494949495,2.96969696969697,297,100,0.0202020202020203,"blocked"
"3254",2.96969696969697,2.97979797979798,2.95959595959596,297,100,0.0202020202020199,"blocked"
"3255",2.94949494949495,2.94949494949495,2.96969696969697,297,100,0.0202020202020203,"blocked"
"3256",3.09090909090909,3.09090909090909,3.08080808080808,297,100,0.0101010101010099,"blocked"
"3257",3.08080808080808,3.12121212121212,3.1010101010101,297,100,0.0404040404040402,"blocked"
"3258",3.03030303030303,3.01010101010101,3.02020202020202,297,100,0.0202020202020203,"blocked"
"3259",3.06060606060606,3.05050505050505,3.06060606060606,297,100,0.0101010101010099,"blocked"
"3260",3.02020202020202,3.04040404040404,3.01010101010101,297,100,0.0303030303030303,"blocked"
"3261",2.93939393939394,2.92929292929293,2.96969696969697,297,100,0.0404040404040402,"blocked"
"3262",2.96969696969697,2.95959595959596,2.96969696969697,297,100,0.0101010101010099,"blocked"
"3263",2.81818181818182,2.7979797979798,2.83838383838384,297,100,0.0404040404040402,"blocked"
"3264",2.96969696969697,2.96969696969697,2.97979797979798,297,100,0.0101010101010099,"blocked"
"3265",2.95959595959596,2.95959595959596,2.96969696969697,297,100,0.0101010101010099,"blocked"
"3266",2.87878787878788,2.91919191919192,2.91919191919192,297,100,0.0404040404040402,"blocked"
"3267",2.85858585858586,2.87878787878788,2.82828282828283,297,100,0.0505050505050506,"blocked"
"3268",2.93939393939394,2.92929292929293,2.91919191919192,297,100,0.0202020202020203,"blocked"
"3269",2.92929292929293,2.8989898989899,2.8989898989899,297,100,0.0303030303030307,"blocked"
"3270",3.1010101010101,3.1010101010101,3.1010101010101,297,100,0,"blocked"
"3271",3.08080808080808,3.08080808080808,3.09090909090909,297,100,0.0101010101010099,"blocked"
"3272",3.11111111111111,3.13131313131313,3.11111111111111,297,100,0.0202020202020203,"blocked"
"3273",2.98989898989899,2.95959595959596,2.96969696969697,297,100,0.0303030303030303,"blocked"
"3274",3.04040404040404,3.03030303030303,3.05050505050505,297,100,0.0202020202020203,"blocked"
"3275",3.12121212121212,3.1010101010101,3.1010101010101,297,100,0.0202020202020199,"blocked"
"3276",3.08080808080808,3.1010101010101,3.08080808080808,297,100,0.0202020202020203,"blocked"
"3277",3.17171717171717,3.16161616161616,3.16161616161616,297,100,0.0101010101010099,"blocked"
"3278",3.17171717171717,3.17171717171717,3.16161616161616,297,100,0.0101010101010099,"blocked"
"3279",2.87878787878788,2.8989898989899,2.87878787878788,297,100,0.0202020202020199,"blocked"
"3280",3.01010101010101,3.03030303030303,3.01010101010101,297,100,0.0202020202020203,"blocked"
"3281",3.09090909090909,3.04040404040404,3.08080808080808,297,100,0.0505050505050506,"blocked"
"3282",2.91919191919192,2.91919191919192,2.91919191919192,297,100,0,"blocked"
"3283",3.04040404040404,3.04040404040404,3.02020202020202,297,100,0.0202020202020199,"blocked"
"3284",2.90909090909091,2.8989898989899,2.88888888888889,297,100,0.0202020202020203,"blocked"
"3285",2.92929292929293,2.90909090909091,2.87878787878788,297,100,0.0505050505050506,"blocked"
"3286",3.05050505050505,3.03030303030303,3.03030303030303,297,100,0.0202020202020203,"blocked"
"3287",2.96969696969697,2.96969696969697,2.96969696969697,297,100,0,"blocked"
"3288",3.01010101010101,3.01010101010101,2.97979797979798,297,100,0.0303030303030303,"blocked"
"3289",3.17171717171717,3.14141414141414,3.13131313131313,297,100,0.0404040404040402,"blocked"
"3290",3.03030303030303,3.03030303030303,3.06060606060606,297,100,0.0303030303030303,"blocked"
"3291",2.98989898989899,2.98989898989899,3.01010101010101,297,100,0.0202020202020199,"blocked"
"3292",2.91919191919192,2.94949494949495,2.93939393939394,297,100,0.0303030303030303,"blocked"
"3293",2.92929292929293,2.92929292929293,2.91919191919192,297,100,0.0101010101010104,"blocked"
"3294",3.16161616161616,3.13131313131313,3.13131313131313,297,100,0.0303030303030303,"blocked"
"3295",2.98989898989899,2.97979797979798,2.96969696969697,297,100,0.0202020202020203,"blocked"
"3296",2.90909090909091,2.8989898989899,2.91919191919192,297,100,0.0202020202020203,"blocked"
"3297",2.80808080808081,2.7979797979798,2.78787878787879,297,100,0.0202020202020199,"blocked"
"3298",3.02020202020202,3.05050505050505,3.02020202020202,297,100,0.0303030303030303,"blocked"
"3299",2.93939393939394,2.94949494949495,2.95959595959596,297,100,0.0202020202020203,"blocked"
"3300",2.90909090909091,2.88888888888889,2.91919191919192,297,100,0.0303030303030303,"blocked"
"3301",3,3,3.00980392156863,306,100,0.00980392156862742,"blocked"
"3302",2.97058823529412,2.97058823529412,2.95098039215686,306,100,0.0196078431372548,"blocked"
"3303",3.00980392156863,3.02941176470588,3.00980392156863,306,100,0.0196078431372548,"blocked"
"3304",2.96078431372549,2.94117647058824,2.94117647058824,306,100,0.0196078431372548,"blocked"
"3305",2.98039215686275,2.98039215686275,3,306,100,0.0196078431372548,"blocked"
"3306",3.07843137254902,3.08823529411765,3.11764705882353,306,100,0.0392156862745097,"blocked"
"3307",2.95098039215686,2.94117647058824,2.95098039215686,306,100,0.00980392156862742,"blocked"
"3308",2.96078431372549,2.96078431372549,2.94117647058824,306,100,0.0196078431372548,"blocked"
"3309",3,2.97058823529412,2.97058823529412,306,100,0.0294117647058822,"blocked"
"3310",3.07843137254902,3.07843137254902,3.06862745098039,306,100,0.00980392156862742,"blocked"
"3311",3.03921568627451,3.05882352941176,3.06862745098039,306,100,0.0294117647058827,"blocked"
"3312",3.03921568627451,3.04901960784314,3.00980392156863,306,100,0.0392156862745097,"blocked"
"3313",2.97058823529412,2.99019607843137,3,306,100,0.0294117647058822,"blocked"
"3314",2.99019607843137,2.99019607843137,2.98039215686275,306,100,0.00980392156862742,"blocked"
"3315",2.93137254901961,2.91176470588235,2.8921568627451,306,100,0.0392156862745097,"blocked"
"3316",2.94117647058824,2.95098039215686,2.96078431372549,306,100,0.0196078431372548,"blocked"
"3317",3.06862745098039,3.09803921568627,3.06862745098039,306,100,0.0294117647058822,"blocked"
"3318",2.94117647058824,2.94117647058824,2.95098039215686,306,100,0.00980392156862742,"blocked"
"3319",3.00980392156863,3,3,306,100,0.00980392156862742,"blocked"
"3320",3.05882352941176,3.08823529411765,3.06862745098039,306,100,0.0294117647058827,"blocked"
"3321",2.95098039215686,2.91176470588235,2.93137254901961,306,100,0.0392156862745101,"blocked"
"3322",3.18627450980392,3.18627450980392,3.18627450980392,306,100,0,"blocked"
"3323",2.90196078431373,2.93137254901961,2.91176470588235,306,100,0.0294117647058822,"blocked"
"3324",2.95098039215686,2.95098039215686,2.98039215686275,306,100,0.0294117647058822,"blocked"
"3325",2.95098039215686,2.96078431372549,2.94117647058824,306,100,0.0196078431372548,"blocked"
"3326",3.00980392156863,3.03921568627451,3.02941176470588,306,100,0.0294117647058822,"blocked"
"3327",2.90196078431373,2.8921568627451,2.90196078431373,306,100,0.00980392156862742,"blocked"
"3328",2.91176470588235,2.91176470588235,2.91176470588235,306,100,0,"blocked"
"3329",3.00980392156863,3.01960784313725,3.02941176470588,306,100,0.0196078431372548,"blocked"
"3330",2.96078431372549,2.94117647058824,2.94117647058824,306,100,0.0196078431372548,"blocked"
"3331",3.01960784313725,3.00980392156863,3.00980392156863,306,100,0.00980392156862742,"blocked"
"3332",2.99019607843137,2.99019607843137,2.94117647058824,306,100,0.0490196078431371,"blocked"
"3333",3.04901960784314,3.02941176470588,3.01960784313725,306,100,0.0294117647058822,"blocked"
"3334",3.08823529411765,3.08823529411765,3.05882352941176,306,100,0.0294117647058827,"blocked"
"3335",2.99019607843137,3,2.97058823529412,306,100,0.0294117647058822,"blocked"
"3336",2.93137254901961,2.96078431372549,2.93137254901961,306,100,0.0294117647058827,"blocked"
"3337",3.01960784313725,3.00980392156863,3.00980392156863,306,100,0.00980392156862742,"blocked"
"3338",3.16666666666667,3.12745098039216,3.14705882352941,306,100,0.0392156862745097,"blocked"
"3339",2.93137254901961,2.93137254901961,2.95098039215686,306,100,0.0196078431372553,"blocked"
"3340",3.02941176470588,3.03921568627451,3.02941176470588,306,100,0.00980392156862742,"blocked"
"3341",3.01960784313725,3,3.01960784313725,306,100,0.0196078431372548,"blocked"
"3342",2.93137254901961,2.92156862745098,2.94117647058824,306,100,0.0196078431372553,"blocked"
"3343",3.06862745098039,3.05882352941176,3.01960784313725,306,100,0.0490196078431375,"blocked"
"3344",2.91176470588235,2.93137254901961,2.92156862745098,306,100,0.0196078431372548,"blocked"
"3345",3.00980392156863,3.01960784313725,3.01960784313725,306,100,0.00980392156862742,"blocked"
"3346",3.01960784313725,3.03921568627451,3.00980392156863,306,100,0.0294117647058822,"blocked"
"3347",2.92156862745098,2.90196078431373,2.92156862745098,306,100,0.0196078431372548,"blocked"
"3348",3.05882352941176,3.06862745098039,3.06862745098039,306,100,0.00980392156862786,"blocked"
"3349",2.91176470588235,2.91176470588235,2.92156862745098,306,100,0.00980392156862742,"blocked"
"3350",2.8921568627451,2.91176470588235,2.90196078431373,306,100,0.0196078431372548,"blocked"
"3351",3.00980392156863,3.02941176470588,3.04901960784314,306,100,0.0392156862745097,"blocked"
"3352",2.86274509803922,2.8921568627451,2.87254901960784,306,100,0.0294117647058822,"blocked"
"3353",2.99019607843137,2.97058823529412,3.00980392156863,306,100,0.0392156862745097,"blocked"
"3354",3.04901960784314,3.03921568627451,3.05882352941176,306,100,0.0196078431372548,"blocked"
"3355",3.08823529411765,3.08823529411765,3.11764705882353,306,100,0.0294117647058822,"blocked"
"3356",3.01960784313725,3.05882352941176,3.03921568627451,306,100,0.0392156862745097,"blocked"
"3357",3.1078431372549,3.11764705882353,3.11764705882353,306,100,0.00980392156862742,"blocked"
"3358",3.04901960784314,3.01960784313725,3.01960784313725,306,100,0.0294117647058822,"blocked"
"3359",2.93137254901961,2.93137254901961,2.91176470588235,306,100,0.0196078431372548,"blocked"
"3360",2.99019607843137,3,2.97058823529412,306,100,0.0294117647058822,"blocked"
"3361",2.82352941176471,2.84313725490196,2.79411764705882,306,100,0.0490196078431375,"blocked"
"3362",3,2.97058823529412,3,306,100,0.0294117647058822,"blocked"
"3363",2.93137254901961,2.96078431372549,2.95098039215686,306,100,0.0294117647058827,"blocked"
"3364",2.91176470588235,2.91176470588235,2.88235294117647,306,100,0.0294117647058822,"blocked"
"3365",2.85294117647059,2.85294117647059,2.84313725490196,306,100,0.00980392156862742,"blocked"
"3366",2.91176470588235,2.91176470588235,2.93137254901961,306,100,0.0196078431372548,"blocked"
"3367",2.91176470588235,2.91176470588235,2.95098039215686,306,100,0.0392156862745101,"blocked"
"3368",3.09803921568627,3.1078431372549,3.09803921568627,306,100,0.00980392156862742,"blocked"
"3369",3.12745098039216,3.08823529411765,3.09803921568627,306,100,0.0392156862745097,"blocked"
"3370",3.01960784313725,3.04901960784314,3.04901960784314,306,100,0.0294117647058822,"blocked"
"3371",3.03921568627451,3.03921568627451,3.01960784313725,306,100,0.0196078431372548,"blocked"
"3372",3.05882352941176,3.04901960784314,3.02941176470588,306,100,0.0294117647058822,"blocked"
"3373",3.01960784313725,3.06862745098039,3.03921568627451,306,100,0.0490196078431375,"blocked"
"3374",3.13725490196078,3.13725490196078,3.13725490196078,306,100,0,"blocked"
"3375",3.17647058823529,3.17647058823529,3.16666666666667,306,100,0.00980392156862742,"blocked"
"3376",3.11764705882353,3.09803921568627,3.09803921568627,306,100,0.0196078431372548,"blocked"
"3377",2.87254901960784,2.90196078431373,2.90196078431373,306,100,0.0294117647058822,"blocked"
"3378",3.02941176470588,3.02941176470588,3.02941176470588,306,100,0,"blocked"
"3379",3.01960784313725,3.00980392156863,3.00980392156863,306,100,0.00980392156862742,"blocked"
"3380",3.05882352941176,3.07843137254902,3.08823529411765,306,100,0.0294117647058827,"blocked"
"3381",2.87254901960784,2.87254901960784,2.87254901960784,306,100,0,"blocked"
"3382",2.95098039215686,2.95098039215686,2.96078431372549,306,100,0.00980392156862742,"blocked"
"3383",2.8921568627451,2.90196078431373,2.93137254901961,306,100,0.0392156862745097,"blocked"
"3384",3.01960784313725,3.01960784313725,3.01960784313725,306,100,0,"blocked"
"3385",2.95098039215686,2.98039215686275,2.97058823529412,306,100,0.0294117647058822,"blocked"
"3386",3.13725490196078,3.12745098039216,3.09803921568627,306,100,0.0392156862745097,"blocked"
"3387",3.06862745098039,3.09803921568627,3.08823529411765,306,100,0.0294117647058822,"blocked"
"3388",3.00980392156863,3.01960784313725,3.04901960784314,306,100,0.0392156862745097,"blocked"
"3389",3.00980392156863,3.00980392156863,2.96078431372549,306,100,0.0490196078431371,"blocked"
"3390",2.86274509803922,2.88235294117647,2.90196078431373,306,100,0.0392156862745097,"blocked"
"3391",3.06862745098039,3.05882352941176,3.08823529411765,306,100,0.0294117647058827,"blocked"
"3392",2.97058823529412,2.99019607843137,2.96078431372549,306,100,0.0294117647058822,"blocked"
"3393",2.90196078431373,2.94117647058824,2.92156862745098,306,100,0.0392156862745101,"blocked"
"3394",2.84313725490196,2.8921568627451,2.88235294117647,306,100,0.0490196078431371,"blocked"
"3395",3.02941176470588,3.01960784313725,3.05882352941176,306,100,0.0392156862745097,"blocked"
"3396",2.94117647058824,2.91176470588235,2.91176470588235,306,100,0.0294117647058827,"blocked"
"3397",2.8921568627451,2.91176470588235,2.90196078431373,306,100,0.0196078431372548,"blocked"
"3398",3.07843137254902,3.06862745098039,3.1078431372549,306,100,0.0392156862745097,"blocked"
"3399",2.93137254901961,2.98039215686275,2.94117647058824,306,100,0.0490196078431375,"blocked"
"3400",3.05882352941176,3.03921568627451,3.04901960784314,306,100,0.0196078431372548,"blocked"
"3401",2.99047619047619,2.99047619047619,2.96190476190476,315,100,0.0285714285714285,"blocked"
"3402",3,2.98095238095238,3.01904761904762,315,100,0.038095238095238,"blocked"
"3403",3,3,3.02857142857143,315,100,0.0285714285714285,"blocked"
"3404",2.92380952380952,2.9047619047619,2.8952380952381,315,100,0.0285714285714285,"blocked"
"3405",3,3,3.01904761904762,315,100,0.019047619047619,"blocked"
"3406",3.1047619047619,3.12380952380952,3.12380952380952,315,100,0.019047619047619,"blocked"
"3407",2.95238095238095,2.93333333333333,2.93333333333333,315,100,0.0190476190476194,"blocked"
"3408",2.95238095238095,2.95238095238095,2.93333333333333,315,100,0.0190476190476194,"blocked"
"3409",3.01904761904762,3.01904761904762,3.04761904761905,315,100,0.0285714285714285,"blocked"
"3410",3.03809523809524,3.06666666666667,3.03809523809524,315,100,0.0285714285714289,"blocked"
"3411",2.98095238095238,2.96190476190476,2.99047619047619,315,100,0.0285714285714285,"blocked"
"3412",3.0952380952381,3.08571428571429,3.0952380952381,315,100,0.00952380952380949,"blocked"
"3413",3.04761904761905,3.01904761904762,3.01904761904762,315,100,0.0285714285714285,"blocked"
"3414",2.95238095238095,2.95238095238095,2.94285714285714,315,100,0.00952380952380949,"blocked"
"3415",2.92380952380952,2.92380952380952,2.8952380952381,315,100,0.0285714285714285,"blocked"
"3416",3.00952380952381,2.99047619047619,2.99047619047619,315,100,0.019047619047619,"blocked"
"3417",2.96190476190476,2.96190476190476,2.95238095238095,315,100,0.00952380952380949,"blocked"
"3418",3.01904761904762,3.00952380952381,3.03809523809524,315,100,0.0285714285714285,"blocked"
"3419",3.08571428571429,3.07619047619048,3.08571428571429,315,100,0.00952380952380949,"blocked"
"3420",3.00952380952381,3.00952380952381,2.99047619047619,315,100,0.019047619047619,"blocked"
"3421",3.02857142857143,3,3,315,100,0.0285714285714285,"blocked"
"3422",3.04761904761905,3.07619047619048,3.05714285714286,315,100,0.0285714285714289,"blocked"
"3423",2.92380952380952,2.8952380952381,2.88571428571429,315,100,0.038095238095238,"blocked"
"3424",3.01904761904762,3.00952380952381,3.01904761904762,315,100,0.00952380952380949,"blocked"
"3425",2.91428571428571,2.92380952380952,2.94285714285714,315,100,0.0285714285714289,"blocked"
"3426",2.99047619047619,3,2.98095238095238,315,100,0.019047619047619,"blocked"
"3427",2.83809523809524,2.86666666666667,2.82857142857143,315,100,0.038095238095238,"blocked"
"3428",3.02857142857143,3.03809523809524,3.00952380952381,315,100,0.0285714285714285,"blocked"
"3429",2.98095238095238,2.96190476190476,2.98095238095238,315,100,0.019047619047619,"blocked"
"3430",2.92380952380952,2.92380952380952,2.93333333333333,315,100,0.00952380952380949,"blocked"
"3431",3.01904761904762,3.02857142857143,3.03809523809524,315,100,0.019047619047619,"blocked"
"3432",3.03809523809524,3.03809523809524,3.03809523809524,315,100,0,"blocked"
"3433",3.06666666666667,3.0952380952381,3.0952380952381,315,100,0.0285714285714285,"blocked"
"3434",3,2.99047619047619,2.99047619047619,315,100,0.00952380952380949,"blocked"
"3435",2.92380952380952,2.95238095238095,2.94285714285714,315,100,0.0285714285714289,"blocked"
"3436",3.03809523809524,3,2.99047619047619,315,100,0.0476190476190474,"blocked"
"3437",3.18095238095238,3.13333333333333,3.14285714285714,315,100,0.0476190476190474,"blocked"
"3438",2.93333333333333,2.94285714285714,2.93333333333333,315,100,0.00952380952380993,"blocked"
"3439",3,3,2.97142857142857,315,100,0.0285714285714285,"blocked"
"3440",3.05714285714286,3.07619047619048,3.08571428571429,315,100,0.0285714285714289,"blocked"
"3441",2.94285714285714,2.98095238095238,2.95238095238095,315,100,0.038095238095238,"blocked"
"3442",3.00952380952381,3.02857142857143,3.01904761904762,315,100,0.019047619047619,"blocked"
"3443",2.85714285714286,2.85714285714286,2.86666666666667,315,100,0.00952380952380949,"blocked"
"3444",3.04761904761905,3.04761904761905,3.02857142857143,315,100,0.019047619047619,"blocked"
"3445",3.00952380952381,3,3.03809523809524,315,100,0.038095238095238,"blocked"
"3446",3,3.02857142857143,3.00952380952381,315,100,0.0285714285714285,"blocked"
"3447",2.93333333333333,2.96190476190476,2.92380952380952,315,100,0.0380952380952384,"blocked"
"3448",2.9047619047619,2.8952380952381,2.88571428571429,315,100,0.019047619047619,"blocked"
"3449",3.00952380952381,3.00952380952381,2.99047619047619,315,100,0.019047619047619,"blocked"
"3450",2.96190476190476,2.99047619047619,2.94285714285714,315,100,0.0476190476190474,"blocked"
"3451",2.93333333333333,2.93333333333333,2.92380952380952,315,100,0.00952380952380949,"blocked"
"3452",3.02857142857143,3.01904761904762,2.99047619047619,315,100,0.038095238095238,"blocked"
"3453",3.08571428571429,3.11428571428571,3.11428571428571,315,100,0.0285714285714285,"blocked"
"3454",3.07619047619048,3.1047619047619,3.1047619047619,315,100,0.0285714285714285,"blocked"
"3455",3.07619047619048,3.03809523809524,3.04761904761905,315,100,0.0380952380952384,"blocked"
"3456",3.03809523809524,3.01904761904762,3.04761904761905,315,100,0.0285714285714285,"blocked"
"3457",2.95238095238095,2.94285714285714,2.92380952380952,315,100,0.0285714285714289,"blocked"
"3458",2.97142857142857,2.96190476190476,2.96190476190476,315,100,0.00952380952380949,"blocked"
"3459",2.95238095238095,2.92380952380952,2.93333333333333,315,100,0.0285714285714289,"blocked"
"3460",2.85714285714286,2.88571428571429,2.85714285714286,315,100,0.0285714285714285,"blocked"
"3461",2.94285714285714,2.92380952380952,2.92380952380952,315,100,0.0190476190476194,"blocked"
"3462",2.98095238095238,2.96190476190476,2.98095238095238,315,100,0.019047619047619,"blocked"
"3463",2.83809523809524,2.84761904761905,2.82857142857143,315,100,0.019047619047619,"blocked"
"3464",2.9047619047619,2.93333333333333,2.8952380952381,315,100,0.038095238095238,"blocked"
"3465",2.92380952380952,2.9047619047619,2.8952380952381,315,100,0.0285714285714285,"blocked"
"3466",3.0952380952381,3.1047619047619,3.1047619047619,315,100,0.00952380952380949,"blocked"
"3467",3.13333333333333,3.0952380952381,3.0952380952381,315,100,0.038095238095238,"blocked"
"3468",3.05714285714286,3.02857142857143,3.05714285714286,315,100,0.0285714285714285,"blocked"
"3469",3,3,3.04761904761905,315,100,0.0476190476190474,"blocked"
"3470",3.08571428571429,3.1047619047619,3.07619047619048,315,100,0.0285714285714285,"blocked"
"3471",3.04761904761905,3.05714285714286,3.02857142857143,315,100,0.0285714285714285,"blocked"
"3472",3.17142857142857,3.18095238095238,3.18095238095238,315,100,0.00952380952380949,"blocked"
"3473",3.11428571428571,3.12380952380952,3.08571428571429,315,100,0.038095238095238,"blocked"
"3474",3.0952380952381,3.1047619047619,3.07619047619048,315,100,0.0285714285714285,"blocked"
"3475",2.88571428571429,2.87619047619048,2.87619047619048,315,100,0.00952380952380949,"blocked"
"3476",3.0952380952381,3.05714285714286,3.05714285714286,315,100,0.0380952380952384,"blocked"
"3477",3.01904761904762,3.01904761904762,3,315,100,0.019047619047619,"blocked"
"3478",3,2.98095238095238,3,315,100,0.019047619047619,"blocked"
"3479",2.93333333333333,2.93333333333333,2.92380952380952,315,100,0.00952380952380949,"blocked"
"3480",2.87619047619048,2.9047619047619,2.91428571428571,315,100,0.038095238095238,"blocked"
"3481",2.98095238095238,2.99047619047619,2.97142857142857,315,100,0.019047619047619,"blocked"
"3482",2.99047619047619,3,3,315,100,0.00952380952380949,"blocked"
"3483",3.02857142857143,3.00952380952381,3,315,100,0.0285714285714285,"blocked"
"3484",3.16190476190476,3.14285714285714,3.13333333333333,315,100,0.0285714285714285,"blocked"
"3485",3.01904761904762,3.01904761904762,3.02857142857143,315,100,0.00952380952380949,"blocked"
"3486",3.01904761904762,3.00952380952381,3.00952380952381,315,100,0.00952380952380949,"blocked"
"3487",2.9047619047619,2.88571428571429,2.8952380952381,315,100,0.019047619047619,"blocked"
"3488",2.98095238095238,2.99047619047619,2.94285714285714,315,100,0.0476190476190474,"blocked"
"3489",3.06666666666667,3.05714285714286,3.05714285714286,315,100,0.00952380952380993,"blocked"
"3490",2.94285714285714,2.94285714285714,2.96190476190476,315,100,0.019047619047619,"blocked"
"3491",2.94285714285714,2.95238095238095,2.95238095238095,315,100,0.00952380952380949,"blocked"
"3492",2.9047619047619,2.91428571428571,2.92380952380952,315,100,0.019047619047619,"blocked"
"3493",2.95238095238095,2.95238095238095,2.93333333333333,315,100,0.0190476190476194,"blocked"
"3494",2.8952380952381,2.9047619047619,2.86666666666667,315,100,0.038095238095238,"blocked"
"3495",3.06666666666667,3.07619047619048,3.0952380952381,315,100,0.0285714285714285,"blocked"
"3496",2.97142857142857,2.97142857142857,2.96190476190476,315,100,0.00952380952380949,"blocked"
"3497",3.04761904761905,3.08571428571429,3.05714285714286,315,100,0.0380952380952384,"blocked"
"3498",3.02857142857143,3.02857142857143,3.01904761904762,315,100,0.00952380952380949,"blocked"
"3499",2.96190476190476,2.96190476190476,3,315,100,0.038095238095238,"blocked"
"3500",2.76190476190476,2.77142857142857,2.77142857142857,315,100,0.00952380952380949,"blocked"
"3501",3.00925925925926,2.99074074074074,2.98148148148148,324,100,0.0277777777777777,"blocked"
"3502",3.01851851851852,3,3,324,100,0.0185185185185186,"blocked"
"3503",2.98148148148148,2.9537037037037,2.97222222222222,324,100,0.0277777777777777,"blocked"
