"","control","treatment1","treatment2","treatment3","treatment4","sampled_numbers","repeat.","diff","label"
"5967",2.96694214876033,2.95867768595041,2.96694214876033,2.96694214876033,2.99173553719008,605,100,0.0330578512396693,"blocked"
"5968",3.11570247933884,3.11570247933884,3.12396694214876,3.13223140495868,3.13223140495868,605,100,0.0165289256198347,"blocked"
"5969",3,3.00826446280992,3,3.00826446280992,3.02479338842975,605,100,0.0247933884297522,"blocked"
"5970",2.93388429752066,2.93388429752066,2.91735537190083,2.88429752066116,2.93388429752066,605,100,0.0495867768595044,"blocked"
"5971",3.06611570247934,3.05785123966942,3.03305785123967,3.06611570247934,3.04132231404959,605,100,0.0330578512396693,"blocked"
"5972",3.03305785123967,3.03305785123967,3.04132231404959,3.03305785123967,3.00826446280992,605,100,0.0330578512396693,"blocked"
"5973",2.93388429752066,2.92561983471074,2.92561983471074,2.92561983471074,2.94214876033058,605,100,0.0165289256198347,"blocked"
"5974",2.96694214876033,2.95867768595041,2.96694214876033,2.95867768595041,2.97520661157025,605,100,0.0165289256198347,"blocked"
"5975",3.08264462809917,3.06611570247934,3.09090909090909,3.07438016528926,3.08264462809917,605,100,0.0247933884297522,"blocked"
"5976",3.01652892561983,3.00826446280992,2.99173553719008,2.99173553719008,3.00826446280992,605,100,0.0247933884297522,"blocked"
"5977",2.87603305785124,2.90082644628099,2.88429752066116,2.89256198347107,2.89256198347107,605,100,0.0247933884297518,"blocked"
"5978",2.97520661157025,2.98347107438017,2.95867768595041,2.95867768595041,2.9504132231405,605,100,0.0330578512396693,"blocked"
"5979",3.05785123966942,3.07438016528926,3.07438016528926,3.0495867768595,3.0495867768595,605,100,0.0247933884297522,"blocked"
"5980",3.08264462809917,3.05785123966942,3.05785123966942,3.05785123966942,3.09917355371901,605,100,0.0413223140495869,"blocked"
"5981",2.97520661157025,2.99173553719008,2.97520661157025,2.98347107438017,3,605,100,0.0247933884297522,"blocked"
"5982",3.06611570247934,3.06611570247934,3.06611570247934,3.0495867768595,3.06611570247934,605,100,0.0165289256198347,"blocked"
"5983",2.92561983471074,2.91735537190083,2.92561983471074,2.91735537190083,2.92561983471074,605,100,0.00826446280991755,"blocked"
"5984",3.02479338842975,3.01652892561983,3.03305785123967,3.02479338842975,3.03305785123967,605,100,0.0165289256198347,"blocked"
"5985",2.84297520661157,2.83471074380165,2.83471074380165,2.85123966942149,2.82644628099174,605,100,0.0247933884297522,"blocked"
"5986",3.00826446280992,2.99173553719008,2.99173553719008,2.98347107438017,3,605,100,0.0247933884297522,"blocked"
"5987",2.99173553719008,3.00826446280992,3.01652892561983,3.01652892561983,3,605,100,0.0247933884297522,"blocked"
"5988",2.98347107438017,2.99173553719008,3,2.99173553719008,2.99173553719008,605,100,0.0165289256198347,"blocked"
"5989",3,3,3,3,3,605,100,0,"blocked"
"5990",3.01652892561983,3,3,3,3.00826446280992,605,100,0.0165289256198347,"blocked"
"5991",3,2.99173553719008,3.00826446280992,2.99173553719008,2.98347107438017,605,100,0.0247933884297522,"blocked"
"5992",3.06611570247934,3.07438016528926,3.07438016528926,3.0495867768595,3.0495867768595,605,100,0.0247933884297522,"blocked"
"5993",3.08264462809917,3.06611570247934,3.05785123966942,3.05785123966942,3.05785123966942,605,100,0.0247933884297522,"blocked"
"5994",3.00826446280992,3.04132231404959,3.04132231404959,3.03305785123967,3.01652892561983,605,100,0.0330578512396693,"blocked"
"5995",2.96694214876033,2.98347107438017,2.97520661157025,2.98347107438017,2.96694214876033,605,100,0.0165289256198347,"blocked"
"5996",3.0495867768595,3.04132231404959,3.0495867768595,3.0495867768595,3.04132231404959,605,100,0.00826446280991711,"blocked"
"5997",2.97520661157025,2.94214876033058,2.94214876033058,2.94214876033058,2.96694214876033,605,100,0.0330578512396693,"blocked"
"5998",2.94214876033058,2.94214876033058,2.92561983471074,2.94214876033058,2.94214876033058,605,100,0.0165289256198347,"blocked"
"5999",3.09090909090909,3.07438016528926,3.07438016528926,3.07438016528926,3.09917355371901,605,100,0.0247933884297522,"blocked"
"6000",3.09917355371901,3.10743801652893,3.11570247933884,3.11570247933884,3.11570247933884,605,100,0.0165289256198347,"blocked"
"6001",2.99186991869919,2.99186991869919,2.96747967479675,3,2.96747967479675,615,100,0.0325203252032522,"blocked"
"6002",2.98373983739837,2.97560975609756,3,2.98373983739837,2.97560975609756,615,100,0.024390243902439,"blocked"
"6003",3.04065040650406,3.04878048780488,3.04878048780488,3.04065040650406,3.04065040650406,615,100,0.00813008130081316,"blocked"
"6004",2.94308943089431,2.96747967479675,2.94308943089431,2.97560975609756,2.9349593495935,615,100,0.0406504065040649,"blocked"
"6005",3.02439024390244,3.02439024390244,3.03252032520325,3.03252032520325,3.03252032520325,615,100,0.00813008130081316,"blocked"
"6006",3.04065040650406,3.04878048780488,3.04065040650406,3.05691056910569,3.05691056910569,615,100,0.0162601626016263,"blocked"
"6007",2.95121951219512,2.97560975609756,2.98373983739837,2.97560975609756,2.97560975609756,615,100,0.0325203252032522,"blocked"
"6008",2.95934959349594,2.94308943089431,2.94308943089431,2.94308943089431,2.9349593495935,615,100,0.024390243902439,"blocked"
"6009",3.01626016260163,3.00813008130081,3.01626016260163,3.00813008130081,3.00813008130081,615,100,0.00813008130081272,"blocked"
"6010",3.04878048780488,3.04065040650406,3.04065040650406,3.01626016260163,3.02439024390244,615,100,0.0325203252032522,"blocked"
"6011",3.02439024390244,3.01626016260163,3.04878048780488,3.02439024390244,3.02439024390244,615,100,0.0325203252032522,"blocked"
"6012",2.95934959349594,2.96747967479675,2.95121951219512,2.95121951219512,2.95121951219512,615,100,0.0162601626016259,"blocked"
"6013",2.97560975609756,2.99186991869919,2.98373983739837,2.97560975609756,2.97560975609756,615,100,0.0162601626016259,"blocked"
"6014",2.91869918699187,2.9349593495935,2.91056910569106,2.90243902439024,2.92682926829268,615,100,0.0325203252032522,"blocked"
"6015",2.98373983739837,2.95934959349594,2.96747967479675,2.95934959349594,2.95934959349594,615,100,0.024390243902439,"blocked"
"6016",3.02439024390244,3.01626016260163,3.01626016260163,3.02439024390244,3.00813008130081,615,100,0.0162601626016259,"blocked"
"6017",3.03252032520325,3.04878048780488,3.05691056910569,3.05691056910569,3.04878048780488,615,100,0.024390243902439,"blocked"
"6018",2.98373983739837,2.95121951219512,2.97560975609756,2.95121951219512,2.95121951219512,615,100,0.0325203252032522,"blocked"
"6019",3.04878048780488,3.07317073170732,3.0650406504065,3.0650406504065,3.08943089430894,615,100,0.0406504065040649,"blocked"
"6020",2.99186991869919,2.97560975609756,2.99186991869919,2.99186991869919,2.97560975609756,615,100,0.0162601626016259,"blocked"
"6021",3.00813008130081,3.01626016260163,3.00813008130081,2.99186991869919,3.01626016260163,615,100,0.024390243902439,"blocked"
"6022",2.9349593495935,2.95121951219512,2.9349593495935,2.94308943089431,2.94308943089431,615,100,0.0162601626016259,"blocked"
"6023",3.04878048780488,3.05691056910569,3.08130081300813,3.05691056910569,3.05691056910569,615,100,0.0325203252032522,"blocked"
"6024",2.9349593495935,2.94308943089431,2.9349593495935,2.94308943089431,2.9349593495935,615,100,0.00813008130081272,"blocked"
"6025",2.92682926829268,2.95121951219512,2.9349593495935,2.94308943089431,2.94308943089431,615,100,0.024390243902439,"blocked"
"6026",2.95934959349594,2.98373983739837,2.95934959349594,2.99186991869919,2.95934959349594,615,100,0.0325203252032518,"blocked"
"6027",3.01626016260163,3.04065040650406,3.03252032520325,3.01626016260163,3.01626016260163,615,100,0.024390243902439,"blocked"
"6028",3.07317073170732,3.07317073170732,3.04878048780488,3.08130081300813,3.0650406504065,615,100,0.0325203252032522,"blocked"
"6029",3.04878048780488,3.04065040650406,3.04065040650406,3.04065040650406,3.04878048780488,615,100,0.00813008130081316,"blocked"
"6030",2.9349593495935,2.95934959349594,2.95934959349594,2.94308943089431,2.94308943089431,615,100,0.024390243902439,"blocked"
"6031",2.89430894308943,2.91869918699187,2.90243902439024,2.92682926829268,2.88617886178862,615,100,0.0406504065040649,"blocked"
"6032",2.8780487804878,2.89430894308943,2.88617886178862,2.8780487804878,2.8780487804878,615,100,0.0162601626016263,"blocked"
"6033",2.92682926829268,2.9349593495935,2.92682926829268,2.95121951219512,2.92682926829268,615,100,0.024390243902439,"blocked"
"6034",3.05691056910569,3.03252032520325,3.05691056910569,3.04878048780488,3.04065040650406,615,100,0.024390243902439,"blocked"
"6035",3.02439024390244,3.05691056910569,3.02439024390244,3.00813008130081,3.01626016260163,615,100,0.0487804878048781,"blocked"
"6036",3.08943089430894,3.07317073170732,3.08943089430894,3.07317073170732,3.0650406504065,615,100,0.024390243902439,"blocked"
"6037",3.14634146341463,3.13008130081301,3.1219512195122,3.13008130081301,3.1219512195122,615,100,0.024390243902439,"blocked"
"6038",3.0650406504065,3.0650406504065,3.04878048780488,3.07317073170732,3.0650406504065,615,100,0.024390243902439,"blocked"
"6039",2.98373983739837,3.01626016260163,3.00813008130081,2.98373983739837,2.98373983739837,615,100,0.0325203252032518,"blocked"
"6040",2.98373983739837,3.01626016260163,3.03252032520325,3.03252032520325,2.99186991869919,615,100,0.0487804878048781,"blocked"
"6041",2.89430894308943,2.89430894308943,2.89430894308943,2.88617886178862,2.89430894308943,615,100,0.00813008130081316,"blocked"
"6042",2.99186991869919,2.99186991869919,3,3,3,615,100,0.00813008130081316,"blocked"
"6043",3.08943089430894,3.05691056910569,3.05691056910569,3.07317073170732,3.0650406504065,615,100,0.0325203252032518,"blocked"
"6044",3.04065040650406,3.04065040650406,3.03252032520325,3.04065040650406,3.04878048780488,615,100,0.0162601626016259,"blocked"
"6045",2.92682926829268,2.92682926829268,2.92682926829268,2.91869918699187,2.91056910569106,615,100,0.0162601626016259,"blocked"
"6046",3.05691056910569,3.04878048780488,3.05691056910569,3.04878048780488,3.03252032520325,615,100,0.024390243902439,"blocked"
"6047",2.89430894308943,2.89430894308943,2.91056910569106,2.90243902439024,2.91056910569106,615,100,0.0162601626016259,"blocked"
"6048",2.91056910569106,2.92682926829268,2.9349593495935,2.92682926829268,2.91056910569106,615,100,0.024390243902439,"blocked"
"6049",3.01626016260163,3.01626016260163,3.00813008130081,3,2.99186991869919,615,100,0.024390243902439,"blocked"
"6050",3.04878048780488,3.07317073170732,3.05691056910569,3.05691056910569,3.08130081300813,615,100,0.0325203252032522,"blocked"
"6051",2.8780487804878,2.89430894308943,2.86991869918699,2.88617886178862,2.88617886178862,615,100,0.024390243902439,"blocked"
"6052",2.95121951219512,2.9349593495935,2.95934959349594,2.9349593495935,2.94308943089431,615,100,0.024390243902439,"blocked"
"6053",2.97560975609756,2.98373983739837,2.95934959349594,2.96747967479675,2.98373983739837,615,100,0.024390243902439,"blocked"
"6054",2.95121951219512,2.95121951219512,2.96747967479675,2.95121951219512,2.95121951219512,615,100,0.0162601626016259,"blocked"
"6055",2.95121951219512,2.95121951219512,2.9349593495935,2.95121951219512,2.9349593495935,615,100,0.0162601626016259,"blocked"
"6056",2.91056910569106,2.90243902439024,2.90243902439024,2.91869918699187,2.91869918699187,615,100,0.0162601626016259,"blocked"
"6057",2.97560975609756,2.96747967479675,2.97560975609756,2.96747967479675,2.96747967479675,615,100,0.00813008130081316,"blocked"
"6058",3,2.99186991869919,2.97560975609756,2.99186991869919,3,615,100,0.024390243902439,"blocked"
"6059",2.9349593495935,2.9349593495935,2.91869918699187,2.91869918699187,2.92682926829268,615,100,0.0162601626016263,"blocked"
"6060",2.96747967479675,2.95934959349594,2.94308943089431,2.98373983739837,2.97560975609756,615,100,0.0406504065040654,"blocked"
"6061",2.91056910569106,2.91056910569106,2.91869918699187,2.91056910569106,2.91056910569106,615,100,0.00813008130081272,"blocked"
"6062",2.99186991869919,2.98373983739837,2.99186991869919,2.98373983739837,3.00813008130081,615,100,0.024390243902439,"blocked"
"6063",3.00813008130081,3.00813008130081,3,3,2.95934959349594,615,100,0.0487804878048781,"blocked"
"6064",3.01626016260163,2.99186991869919,3.01626016260163,3.01626016260163,3.03252032520325,615,100,0.0406504065040654,"blocked"
"6065",2.94308943089431,2.94308943089431,2.94308943089431,2.94308943089431,2.95121951219512,615,100,0.00813008130081316,"blocked"
"6066",2.98373983739837,3,2.98373983739837,3.00813008130081,2.99186991869919,615,100,0.024390243902439,"blocked"
"6067",3.0650406504065,3.07317073170732,3.08130081300813,3.08130081300813,3.07317073170732,615,100,0.0162601626016263,"blocked"
"6068",3.04065040650406,3.04878048780488,3.05691056910569,3.03252032520325,3.04878048780488,615,100,0.024390243902439,"blocked"
"6069",2.92682926829268,2.89430894308943,2.88617886178862,2.92682926829268,2.89430894308943,615,100,0.0406504065040649,"blocked"
"6070",3.02439024390244,3.02439024390244,3.02439024390244,3.04878048780488,3.04878048780488,615,100,0.024390243902439,"blocked"
"6071",3.03252032520325,3.01626016260163,3.00813008130081,3.04065040650406,3.00813008130081,615,100,0.0325203252032518,"blocked"
"6072",2.96747967479675,2.96747967479675,2.98373983739837,2.98373983739837,2.96747967479675,615,100,0.0162601626016263,"blocked"
"6073",2.96747967479675,2.95121951219512,2.95121951219512,2.94308943089431,2.9349593495935,615,100,0.0325203252032518,"blocked"
"6074",3.04878048780488,3.04878048780488,3.04878048780488,3.04065040650406,3.03252032520325,615,100,0.0162601626016259,"blocked"
"6075",3.01626016260163,3.03252032520325,3.01626016260163,3.02439024390244,3.01626016260163,615,100,0.0162601626016263,"blocked"
"6076",2.92682926829268,2.9349593495935,2.94308943089431,2.94308943089431,2.95121951219512,615,100,0.024390243902439,"blocked"
"6077",2.98373983739837,2.99186991869919,2.98373983739837,2.99186991869919,2.99186991869919,615,100,0.00813008130081272,"blocked"
"6078",3,3,3.00813008130081,3.00813008130081,2.97560975609756,615,100,0.0325203252032522,"blocked"
"6079",3.04878048780488,3.08943089430894,3.08130081300813,3.05691056910569,3.09756097560976,615,100,0.0487804878048781,"blocked"
"6080",3.03252032520325,3.04878048780488,3.04878048780488,3.02439024390244,3.04878048780488,615,100,0.024390243902439,"blocked"
"6081",2.91869918699187,2.91869918699187,2.90243902439024,2.9349593495935,2.91869918699187,615,100,0.0325203252032522,"blocked"
"6082",3.03252032520325,3.02439024390244,3.02439024390244,3.04065040650406,3.04065040650406,615,100,0.0162601626016259,"blocked"
"6083",2.95934959349594,2.96747967479675,2.97560975609756,2.96747967479675,2.96747967479675,615,100,0.0162601626016259,"blocked"
"6084",2.88617886178862,2.88617886178862,2.88617886178862,2.8780487804878,2.8780487804878,615,100,0.00813008130081316,"blocked"
"6085",3.04065040650406,3.02439024390244,3.04065040650406,3.04065040650406,3.02439024390244,615,100,0.0162601626016259,"blocked"
"6086",3,2.98373983739837,2.98373983739837,2.98373983739837,2.99186991869919,615,100,0.0162601626016259,"blocked"
"6087",3.01626016260163,3,3.00813008130081,3,3.01626016260163,615,100,0.0162601626016259,"blocked"
"6088",2.9349593495935,2.94308943089431,2.95934959349594,2.96747967479675,2.96747967479675,615,100,0.0325203252032518,"blocked"
"6089",3,2.99186991869919,2.99186991869919,3,3,615,100,0.00813008130081316,"blocked"
"6090",3.07317073170732,3.04878048780488,3.07317073170732,3.08943089430894,3.08130081300813,615,100,0.0406504065040649,"blocked"
"6091",3.02439024390244,3.04878048780488,3.03252032520325,3.03252032520325,3.01626016260163,615,100,0.0325203252032522,"blocked"
"6092",3.0650406504065,3.05691056910569,3.0650406504065,3.04065040650406,3.04065040650406,615,100,0.024390243902439,"blocked"
"6093",3.04065040650406,3.02439024390244,3.02439024390244,3.03252032520325,3.00813008130081,615,100,0.0325203252032518,"blocked"
"6094",3,2.98373983739837,2.98373983739837,2.97560975609756,2.99186991869919,615,100,0.024390243902439,"blocked"
"6095",2.95121951219512,2.9349593495935,2.95121951219512,2.95121951219512,2.92682926829268,615,100,0.024390243902439,"blocked"
"6096",2.95934959349594,2.95934959349594,2.96747967479675,2.95121951219512,2.94308943089431,615,100,0.024390243902439,"blocked"
"6097",3.08130081300813,3.05691056910569,3.0650406504065,3.08130081300813,3.08130081300813,615,100,0.024390243902439,"blocked"
"6098",3.07317073170732,3.08943089430894,3.08130081300813,3.08943089430894,3.0650406504065,615,100,0.024390243902439,"blocked"
"6099",2.99186991869919,2.98373983739837,3,3.00813008130081,3.00813008130081,615,100,0.024390243902439,"blocked"
"6100",2.90243902439024,2.89430894308943,2.89430894308943,2.88617886178862,2.89430894308943,615,100,0.0162601626016259,"blocked"
"6101",2.984,3,2.992,3,2.992,625,100,0.016,"blocked"
"6102",2.952,2.968,2.96,2.944,2.96,625,100,0.024,"blocked"
"6103",3.08,3.048,3.08,3.048,3.088,625,100,0.04,"blocked"
"6104",2.944,2.912,2.944,2.92,2.92,625,100,0.032,"blocked"
"6105",3.056,3.048,3.048,3.04,3.056,625,100,0.016,"blocked"
"6106",3.016,3.016,3.008,3.032,3.016,625,100,0.024,"blocked"
"6107",2.992,2.976,2.984,2.992,2.992,625,100,0.016,"blocked"
"6108",2.936,2.96,2.928,2.952,2.944,625,100,0.032,"blocked"
"6109",3.04,3.04,3.024,3.048,3.032,625,100,0.024,"blocked"
"6110",3.056,3.064,3.048,3.064,3.064,625,100,0.016,"blocked"
"6111",2.992,2.984,2.976,2.984,2.976,625,100,0.016,"blocked"
"6112",2.992,2.968,2.968,2.992,2.968,625,100,0.024,"blocked"
"6113",2.928,2.944,2.952,2.928,2.92,625,100,0.032,"blocked"
"6114",2.968,2.968,2.952,2.952,2.968,625,100,0.016,"blocked"
"6115",2.952,2.96,2.96,2.968,2.96,625,100,0.016,"blocked"
"6116",3.04,3.048,3.04,3.016,3.008,625,100,0.04,"blocked"
"6117",3.032,3.04,3.024,3.04,3.04,625,100,0.016,"blocked"
"6118",2.968,2.968,2.968,2.968,2.96,625,100,0.00800000000000001,"blocked"
"6119",3.024,3.048,3.032,3.04,3.048,625,100,0.024,"blocked"
"6120",3.04,3.048,3.056,3.048,3.04,625,100,0.016,"blocked"
"6121",2.984,2.976,2.976,2.968,2.976,625,100,0.016,"blocked"
"6122",2.928,2.96,2.928,2.968,2.936,625,100,0.04,"blocked"
"6123",3,3,3,2.984,3,625,100,0.016,"blocked"
"6124",2.952,2.984,2.984,2.976,2.992,625,100,0.04,"blocked"
"6125",2.96,2.992,2.984,2.96,2.992,625,100,0.032,"blocked"
"6126",2.96,2.944,2.944,2.944,2.928,625,100,0.032,"blocked"
"6127",3.08,3.08,3.08,3.064,3.064,625,100,0.016,"blocked"
"6128",3.056,3.04,3.032,3.056,3.04,625,100,0.024,"blocked"
"6129",2.984,2.984,3.008,3.008,3.008,625,100,0.024,"blocked"
"6130",2.84,2.824,2.864,2.856,2.856,625,100,0.04,"blocked"
"6131",3.016,3.032,3.032,3.016,3.024,625,100,0.016,"blocked"
"6132",2.856,2.864,2.856,2.856,2.864,625,100,0.00800000000000001,"blocked"
"6133",2.96,2.968,2.976,2.976,2.968,625,100,0.016,"blocked"
"6134",3.08,3.064,3.088,3.08,3.088,625,100,0.024,"blocked"
"6135",3.016,3.032,3.04,3.008,3.048,625,100,0.04,"blocked"
"6136",3.096,3.08,3.088,3.088,3.072,625,100,0.024,"blocked"
"6137",3.16,3.16,3.152,3.168,3.152,625,100,0.016,"blocked"
"6138",2.984,2.976,2.96,2.944,2.976,625,100,0.04,"blocked"
"6139",3.008,3.008,3.016,3.008,3.016,625,100,0.00800000000000001,"blocked"
"6140",2.944,2.944,2.976,2.96,2.944,625,100,0.032,"blocked"
"6141",2.976,2.968,2.968,2.984,2.96,625,100,0.024,"blocked"
"6142",2.984,3.008,2.992,2.992,3.024,625,100,0.04,"blocked"
"6143",3.056,3.08,3.048,3.088,3.088,625,100,0.04,"blocked"
"6144",2.928,2.936,2.936,2.936,2.936,625,100,0.00800000000000001,"blocked"
"6145",3.04,3.024,3.048,3.048,3.056,625,100,0.032,"blocked"
"6146",2.896,2.904,2.928,2.912,2.896,625,100,0.032,"blocked"
"6147",2.952,2.96,2.968,2.96,2.96,625,100,0.016,"blocked"
"6148",2.992,3,3,3,3,625,100,0.00800000000000001,"blocked"
"6149",3.024,2.992,3.032,3.016,3.008,625,100,0.04,"blocked"
"6150",2.944,2.968,2.952,2.968,2.944,625,100,0.024,"blocked"
"6151",2.896,2.88,2.888,2.888,2.896,625,100,0.016,"blocked"
"6152",3.032,3.04,3.024,3.024,3.024,625,100,0.016,"blocked"
"6153",2.888,2.896,2.888,2.896,2.904,625,100,0.016,"blocked"
"6154",2.952,2.952,2.96,2.944,2.944,625,100,0.016,"blocked"
"6155",2.944,2.936,2.928,2.944,2.952,625,100,0.024,"blocked"
"6156",2.96,2.944,2.96,2.96,2.96,625,100,0.016,"blocked"
"6157",3,3.008,3,3.016,3.008,625,100,0.016,"blocked"
"6158",2.92,2.92,2.904,2.896,2.896,625,100,0.024,"blocked"
"6159",2.968,2.992,2.968,2.976,2.968,625,100,0.024,"blocked"
"6160",2.88,2.896,2.904,2.904,2.904,625,100,0.024,"blocked"
"6161",3,3,3.016,3.016,3,625,100,0.016,"blocked"
"6162",2.984,2.992,2.992,2.992,2.992,625,100,0.00800000000000001,"blocked"
"6163",3,3.024,3.04,3.008,3.008,625,100,0.04,"blocked"
"6164",2.952,2.944,2.952,2.96,2.944,625,100,0.016,"blocked"
"6165",3.024,2.984,2.992,3.008,3.016,625,100,0.04,"blocked"
"6166",3.072,3.056,3.072,3.072,3.064,625,100,0.016,"blocked"
"6167",3.024,3.016,3.024,3.024,2.984,625,100,0.04,"blocked"
"6168",2.92,2.92,2.936,2.92,2.944,625,100,0.024,"blocked"
"6169",3.056,3.048,3.024,3.008,3.04,625,100,0.048,"blocked"
"6170",3.032,3.032,3.016,3.016,3.016,625,100,0.016,"blocked"
"6171",2.96,2.96,2.952,2.976,2.976,625,100,0.024,"blocked"
"6172",2.952,2.944,2.936,2.96,2.952,625,100,0.024,"blocked"
"6173",3.056,3.056,3.056,3.048,3.048,625,100,0.00800000000000001,"blocked"
"6174",2.96,2.96,2.976,2.96,2.944,625,100,0.032,"blocked"
"6175",3.008,3.008,2.992,3,3,625,100,0.016,"blocked"
"6176",2.984,2.992,2.984,2.976,2.976,625,100,0.016,"blocked"
"6177",3.024,3.04,3.032,3.032,3.024,625,100,0.016,"blocked"
"6178",3.016,3.008,3.016,3.008,3,625,100,0.016,"blocked"
"6179",3.08,3.096,3.088,3.096,3.088,625,100,0.016,"blocked"
"6180",2.904,2.896,2.888,2.904,2.88,625,100,0.024,"blocked"
"6181",3.072,3.096,3.104,3.08,3.072,625,100,0.032,"blocked"
"6182",2.856,2.856,2.864,2.856,2.84,625,100,0.024,"blocked"
"6183",2.944,2.968,2.968,2.936,2.968,625,100,0.032,"blocked"
"6184",3.016,3.008,3.008,3.008,3,625,100,0.016,"blocked"
"6185",2.992,3.008,2.992,3.008,3.016,625,100,0.024,"blocked"
"6186",2.968,2.984,2.968,2.984,2.984,625,100,0.016,"blocked"
"6187",3.04,3.016,3.032,3.04,3.016,625,100,0.024,"blocked"
"6188",2.96,2.96,2.968,2.976,2.96,625,100,0.016,"blocked"
"6189",3.088,3.088,3.088,3.088,3.088,625,100,0,"blocked"
"6190",3.056,3.064,3.064,3.04,3.04,625,100,0.024,"blocked"
"6191",3.032,3.04,3.024,3.024,3.032,625,100,0.016,"blocked"
"6192",2.992,2.992,2.992,2.992,3,625,100,0.00800000000000001,"blocked"
"6193",2.992,3,2.968,2.976,2.992,625,100,0.032,"blocked"
"6194",2.952,2.968,2.96,2.952,2.952,625,100,0.016,"blocked"
"6195",2.976,2.976,2.968,2.984,2.976,625,100,0.016,"blocked"
"6196",3.104,3.088,3.12,3.08,3.104,625,100,0.04,"blocked"
"6197",3.04,3.048,3.032,3.024,3.048,625,100,0.024,"blocked"
"6198",2.928,2.92,2.928,2.936,2.912,625,100,0.024,"blocked"
"6199",2.96,2.928,2.952,2.952,2.944,625,100,0.032,"blocked"
"6200",3.048,3.056,3.056,3.04,3.048,625,100,0.016,"blocked"
"6201",3,2.99212598425197,2.99212598425197,2.99212598425197,2.99212598425197,635,100,0.00787401574803148,"blocked"
"6202",2.96062992125984,2.94488188976378,2.96062992125984,2.93700787401575,2.96062992125984,635,100,0.0236220472440944,"blocked"
"6203",3.07874015748031,3.05511811023622,3.06299212598425,3.07086614173228,3.07086614173228,635,100,0.0236220472440944,"blocked"
"6204",2.95275590551181,2.94488188976378,2.95275590551181,2.96062992125984,2.96062992125984,635,100,0.015748031496063,"blocked"
"6205",3.00787401574803,3.01574803149606,3,3.01574803149606,3.02362204724409,635,100,0.0236220472440944,"blocked"
"6206",3.04724409448819,3.05511811023622,3.04724409448819,3.05511811023622,3.03937007874016,635,100,0.015748031496063,"blocked"
"6207",3.00787401574803,2.96850393700787,2.96850393700787,2.97637795275591,2.98425196850394,635,100,0.0393700787401574,"blocked"
"6208",2.96062992125984,2.98425196850394,2.98425196850394,2.98425196850394,2.96062992125984,635,100,0.0236220472440944,"blocked"
"6209",2.96850393700787,2.98425196850394,2.98425196850394,3,2.96850393700787,635,100,0.0314960629921259,"blocked"
"6210",3.01574803149606,3,3.02362204724409,3.01574803149606,2.99212598425197,635,100,0.0314960629921259,"blocked"
"6211",3.01574803149606,3.03937007874016,3.01574803149606,3.02362204724409,3.03937007874016,635,100,0.0236220472440944,"blocked"
"6212",2.95275590551181,2.96850393700787,2.95275590551181,2.96062992125984,2.96850393700787,635,100,0.015748031496063,"blocked"
"6213",2.96062992125984,2.96062992125984,2.96062992125984,2.96850393700787,2.96850393700787,635,100,0.00787401574803148,"blocked"
"6214",2.96850393700787,2.97637795275591,2.97637795275591,2.96850393700787,2.97637795275591,635,100,0.00787401574803148,"blocked"
"6215",2.97637795275591,3,2.98425196850394,2.98425196850394,2.97637795275591,635,100,0.0236220472440944,"blocked"
"6216",3.02362204724409,3.02362204724409,3.00787401574803,3.02362204724409,3.01574803149606,635,100,0.015748031496063,"blocked"
"6217",2.97637795275591,2.96062992125984,2.97637795275591,2.96850393700787,2.96850393700787,635,100,0.015748031496063,"blocked"
"6218",3.02362204724409,3.03937007874016,3.03937007874016,3.03937007874016,3.05511811023622,635,100,0.0314960629921259,"blocked"
"6219",3.03937007874016,3.06299212598425,3.06299212598425,3.06299212598425,3.03149606299213,635,100,0.0314960629921259,"blocked"
"6220",2.96850393700787,2.99212598425197,2.96850393700787,2.98425196850394,2.96850393700787,635,100,0.0236220472440944,"blocked"
"6221",2.96850393700787,2.99212598425197,3.00787401574803,2.97637795275591,3.00787401574803,635,100,0.0393700787401574,"blocked"
"6222",2.96850393700787,2.96850393700787,2.96850393700787,2.96850393700787,2.97637795275591,635,100,0.00787401574803148,"blocked"
"6223",3.02362204724409,3.01574803149606,3.00787401574803,3.02362204724409,3.00787401574803,635,100,0.015748031496063,"blocked"
"6224",2.92125984251969,2.93700787401575,2.91338582677165,2.90551181102362,2.93700787401575,635,100,0.0314960629921259,"blocked"
"6225",2.97637795275591,2.94488188976378,2.93700787401575,2.94488188976378,2.93700787401575,635,100,0.0393700787401574,"blocked"
"6226",3,3.02362204724409,3,3.02362204724409,3.03149606299213,635,100,0.0314960629921259,"blocked"
"6227",3.06299212598425,3.09448818897638,3.06299212598425,3.08661417322835,3.06299212598425,635,100,0.0314960629921259,"blocked"
"6228",3.04724409448819,3.07086614173228,3.03149606299213,3.05511811023622,3.07086614173228,635,100,0.0393700787401574,"blocked"
"6229",2.96850393700787,2.92913385826772,2.96062992125984,2.93700787401575,2.96062992125984,635,100,0.0393700787401574,"blocked"
"6230",2.91338582677165,2.91338582677165,2.90551181102362,2.91338582677165,2.92913385826772,635,100,0.0236220472440944,"blocked"
"6231",2.89763779527559,2.88188976377953,2.88188976377953,2.88188976377953,2.8740157480315,635,100,0.0236220472440949,"blocked"
"6232",2.92125984251969,2.91338582677165,2.92125984251969,2.92125984251969,2.92125984251969,635,100,0.00787401574803148,"blocked"
