"","control","treatment","sampled_numbers","repeat.","diff","label"
"7536",3.03630363036304,3.02310231023102,606,100,0.0132013201320129,"blocked"
"7537",3.06600660066007,3.05280528052805,606,100,0.0132013201320129,"blocked"
"7538",3.14191419141914,3.13531353135314,606,100,0.00660066006600646,"blocked"
"7539",2.98679867986799,2.97689768976898,606,100,0.00990099009900991,"blocked"
"7540",3.04290429042904,3.04290429042904,606,100,0,"blocked"
"7541",2.96699669966997,2.96039603960396,606,100,0.00660066006600646,"blocked"
"7542",2.93399339933993,2.94059405940594,606,100,0.00660066006600646,"blocked"
"7543",2.97359735973597,2.96699669966997,606,100,0.0066006600660069,"blocked"
"7544",3.0957095709571,3.10561056105611,606,100,0.00990099009900991,"blocked"
"7545",3,2.99339933993399,606,100,0.00660066006600646,"blocked"
"7546",3.02310231023102,3.02310231023102,606,100,0,"blocked"
"7547",2.93729372937294,2.94389438943894,606,100,0.0066006600660069,"blocked"
"7548",2.93069306930693,2.93069306930693,606,100,0,"blocked"
"7549",2.93069306930693,2.93069306930693,606,100,0,"blocked"
"7550",2.996699669967,3,606,100,0.00330033003300345,"blocked"
"7551",3.07260726072607,3.06930693069307,606,100,0.00330033003300345,"blocked"
"7552",2.83828382838284,2.84488448844884,606,100,0.00660066006600646,"blocked"
"7553",2.94719471947195,2.94059405940594,606,100,0.00660066006600646,"blocked"
"7554",3.003300330033,2.98679867986799,606,100,0.0165016501650168,"blocked"
"7555",2.996699669967,2.996699669967,606,100,0,"blocked"
"7556",2.88448844884488,2.88448844884488,606,100,0,"blocked"
"7557",2.92079207920792,2.92409240924092,606,100,0.00330033003300345,"blocked"
"7558",2.99339933993399,2.99339933993399,606,100,0,"blocked"
"7559",2.97029702970297,2.96039603960396,606,100,0.00990099009900991,"blocked"
"7560",3,2.98679867986799,606,100,0.0132013201320134,"blocked"
"7561",2.89438943894389,2.8976897689769,606,100,0.00330033003300345,"blocked"
"7562",2.9009900990099,2.90759075907591,606,100,0.0066006600660069,"blocked"
"7563",3.02970297029703,3.02310231023102,606,100,0.00660066006600646,"blocked"
"7564",3.00990099009901,3.00990099009901,606,100,0,"blocked"
"7565",2.99339933993399,2.99009900990099,606,100,0.00330033003300345,"blocked"
"7566",2.94719471947195,2.95379537953795,606,100,0.0066006600660069,"blocked"
"7567",3,3,606,100,0,"blocked"
"7568",3.08250825082508,3.07260726072607,606,100,0.00990099009900991,"blocked"
"7569",3.03300330033003,3.03960396039604,606,100,0.00660066006600646,"blocked"
"7570",2.91419141914191,2.9042904290429,606,100,0.00990099009900991,"blocked"
"7571",3.04950495049505,3.04950495049505,606,100,0,"blocked"
"7572",3.01320132013201,3.01650165016502,606,100,0.00330033003300301,"blocked"
"7573",2.98679867986799,2.97359735973597,606,100,0.0132013201320129,"blocked"
"7574",2.94719471947195,2.96039603960396,606,100,0.0132013201320134,"blocked"
"7575",3.05280528052805,3.05610561056106,606,100,0.00330033003300301,"blocked"
"7576",2.99009900990099,2.98679867986799,606,100,0.00330033003300345,"blocked"
"7577",2.93069306930693,2.92409240924092,606,100,0.00660066006600646,"blocked"
"7578",2.97689768976898,2.98349834983498,606,100,0.0066006600660069,"blocked"
"7579",3.02640264026403,3.02970297029703,606,100,0.00330033003300345,"blocked"
"7580",3.08580858085809,3.08250825082508,606,100,0.00330033003300301,"blocked"
"7581",3.00990099009901,3.003300330033,606,100,0.00660066006600646,"blocked"
"7582",2.98679867986799,2.98679867986799,606,100,0,"blocked"
"7583",2.98349834983498,2.99339933993399,606,100,0.00990099009900991,"blocked"
"7584",2.98349834983498,2.98019801980198,606,100,0.00330033003300345,"blocked"
"7585",2.87788778877888,2.87128712871287,606,100,0.0066006600660069,"blocked"
"7586",3.01650165016502,3.01650165016502,606,100,0,"blocked"
"7587",2.95049504950495,2.95709570957096,606,100,0.00660066006600646,"blocked"
"7588",3.003300330033,3.00990099009901,606,100,0.00660066006600646,"blocked"
"7589",3.04950495049505,3.05280528052805,606,100,0.00330033003300345,"blocked"
"7590",2.96369636963696,2.97359735973597,606,100,0.00990099009900991,"blocked"
"7591",2.99009900990099,2.99339933993399,606,100,0.00330033003300345,"blocked"
"7592",3.06600660066007,3.07260726072607,606,100,0.0066006600660069,"blocked"
"7593",3.06930693069307,3.07590759075908,606,100,0.00660066006600646,"blocked"
"7594",3.02640264026403,3.01980198019802,606,100,0.00660066006600646,"blocked"
"7595",2.97029702970297,2.97689768976898,606,100,0.00660066006600646,"blocked"
"7596",3.01650165016502,3.01320132013201,606,100,0.00330033003300301,"blocked"
"7597",2.92079207920792,2.92739273927393,606,100,0.00660066006600646,"blocked"
"7598",3,3.003300330033,606,100,0.00330033003300345,"blocked"
"7599",3.08910891089109,3.08910891089109,606,100,0,"blocked"
"7600",3.03630363036304,3.04620462046205,606,100,0.00990099009900991,"blocked"
"7601",2.98045602605863,2.98697068403909,614,100,0.00651465798045603,"blocked"
"7602",2.98045602605863,2.98045602605863,614,100,0,"blocked"
"7603",3.03908794788274,3.05211726384365,614,100,0.0130293159609121,"blocked"
"7604",2.95439739413681,2.95114006514658,614,100,0.00325732899022801,"blocked"
"7605",3.02931596091205,3.0228013029316,614,100,0.00651465798045603,"blocked"
"7606",3.04560260586319,3.05211726384365,614,100,0.00651465798045603,"blocked"
"7607",2.96416938110749,2.96416938110749,614,100,0,"blocked"
"7608",2.96416938110749,2.94788273615635,614,100,0.0162866449511401,"blocked"
"7609",3.00977198697068,3,614,100,0.00977198697068404,"blocked"
"7610",3.03583061889251,3.04560260586319,614,100,0.00977198697068404,"blocked"
"7611",3.03908794788274,3.03583061889251,614,100,0.00325732899022801,"blocked"
"7612",2.95765472312704,2.96091205211726,614,100,0.00325732899022801,"blocked"
"7613",2.96742671009772,2.97394136807818,614,100,0.00651465798045603,"blocked"
"7614",2.90553745928339,2.89902280130293,614,100,0.00651465798045603,"blocked"
"7615",2.98371335504886,2.98697068403909,614,100,0.00325732899022801,"blocked"
"7616",3,2.99348534201954,614,100,0.00651465798045603,"blocked"
"7617",3.06514657980456,3.06514657980456,614,100,0,"blocked"
"7618",2.98045602605863,2.97394136807818,614,100,0.00651465798045603,"blocked"
"7619",3.05211726384365,3.0586319218241,614,100,0.00651465798045603,"blocked"
"7620",2.9771986970684,2.9771986970684,614,100,0,"blocked"
"7621",3.00325732899023,3.00651465798046,614,100,0.00325732899022801,"blocked"
"7622",2.9413680781759,2.95114006514658,614,100,0.00977198697068404,"blocked"
"7623",3.06188925081433,3.07166123778502,614,100,0.00977198697068404,"blocked"
"7624",2.93485342019544,2.9413680781759,614,100,0.00651465798045603,"blocked"
"7625",2.92508143322476,2.92833876221498,614,100,0.00325732899022801,"blocked"
"7626",2.97068403908795,2.96416938110749,614,100,0.00651465798045603,"blocked"
"7627",3.03257328990228,3.04234527687296,614,100,0.00977198697068404,"blocked"
"7628",3.07491856677524,3.06188925081433,614,100,0.0130293159609121,"blocked"
"7629",3.03583061889251,3.04560260586319,614,100,0.00977198697068404,"blocked"
"7630",2.95765472312704,2.95114006514658,614,100,0.00651465798045603,"blocked"
"7631",2.89902280130293,2.91205211726384,614,100,0.0130293159609121,"blocked"
"7632",2.9185667752443,2.92833876221498,614,100,0.00977198697068404,"blocked"
"7633",2.90879478827362,2.90228013029316,614,100,0.00651465798045603,"blocked"
"7634",3.01954397394137,3.02931596091205,614,100,0.00977198697068404,"blocked"
"7635",3.04560260586319,3.04560260586319,614,100,0,"blocked"
"7636",3.07817589576547,3.07166123778502,614,100,0.00651465798045603,"blocked"
"7637",3.09446254071661,3.1042345276873,614,100,0.00977198697068404,"blocked"
"7638",3.1042345276873,3.10097719869707,614,100,0.00325732899022801,"blocked"
"7639",2.96742671009772,2.97394136807818,614,100,0.00651465798045603,"blocked"
"7640",3,3.00325732899023,614,100,0.00325732899022801,"blocked"
"7641",2.9185667752443,2.92833876221498,614,100,0.00977198697068404,"blocked"
"7642",2.9771986970684,2.98045602605863,614,100,0.00325732899022801,"blocked"
"7643",3.07491856677524,3.08794788273616,614,100,0.0130293159609121,"blocked"
"7644",3.00977198697068,3.00325732899023,614,100,0.00651465798045603,"blocked"
"7645",2.93811074918567,2.94462540716612,614,100,0.00651465798045603,"blocked"
"7646",3.06840390879479,3.07166123778502,614,100,0.00325732899022801,"blocked"
"7647",2.86644951140065,2.86970684039088,614,100,0.00325732899022801,"blocked"
"7648",2.93811074918567,2.9413680781759,614,100,0.00325732899022801,"blocked"
"7649",3.00977198697068,3.01628664495114,614,100,0.00651465798045603,"blocked"
"7650",3.04234527687296,3.04885993485342,614,100,0.00651465798045603,"blocked"
"7651",2.92508143322476,2.91530944625407,614,100,0.00977198697068404,"blocked"
"7652",2.91530944625407,2.91530944625407,614,100,0,"blocked"
"7653",3.00977198697068,3.00325732899023,614,100,0.00651465798045603,"blocked"
"7654",2.91530944625407,2.91205211726384,614,100,0.00325732899022801,"blocked"
"7655",2.94462540716612,2.95114006514658,614,100,0.00651465798045603,"blocked"
"7656",2.92833876221498,2.93159609120521,614,100,0.00325732899022801,"blocked"
"7657",2.95439739413681,2.96416938110749,614,100,0.00977198697068404,"blocked"
"7658",3.01628664495114,3.00977198697068,614,100,0.00651465798045603,"blocked"
"7659",2.91205211726384,2.9185667752443,614,100,0.00651465798045603,"blocked"
"7660",2.96091205211726,2.95765472312704,614,100,0.00325732899022801,"blocked"
"7661",2.92182410423453,2.93811074918567,614,100,0.0162866449511401,"blocked"
"7662",2.97394136807818,2.98371335504886,614,100,0.00977198697068404,"blocked"
"7663",3,3.00977198697068,614,100,0.00977198697068404,"blocked"
"7664",3.00651465798046,3.00651465798046,614,100,0,"blocked"
"7665",2.95765472312704,2.94462540716612,614,100,0.0130293159609121,"blocked"
"7666",2.95765472312704,2.96742671009772,614,100,0.00977198697068404,"blocked"
"7667",3.11726384364821,3.11400651465798,614,100,0.00325732899022801,"blocked"
"7668",3.00651465798046,3.00325732899023,614,100,0.00325732899022801,"blocked"
"7669",2.93159609120521,2.92833876221498,614,100,0.00325732899022801,"blocked"
"7670",3.03257328990228,3.02605863192182,614,100,0.00651465798045603,"blocked"
"7671",3.03257328990228,3.03908794788274,614,100,0.00651465798045603,"blocked"
"7672",2.96091205211726,2.96416938110749,614,100,0.00325732899022801,"blocked"
"7673",2.95765472312704,2.96742671009772,614,100,0.00977198697068404,"blocked"
"7674",3.04885993485342,3.0586319218241,614,100,0.00977198697068404,"blocked"
"7675",2.98045602605863,2.97394136807818,614,100,0.00651465798045603,"blocked"
"7676",2.93485342019544,2.93485342019544,614,100,0,"blocked"
"7677",2.99022801302932,2.98045602605863,614,100,0.00977198697068404,"blocked"
"7678",3.04234527687296,3.02605863192182,614,100,0.0162866449511401,"blocked"
"7679",3.0814332247557,3.07817589576547,614,100,0.00325732899022801,"blocked"
"7680",2.98697068403909,2.98371335504886,614,100,0.00325732899022801,"blocked"
"7681",2.96091205211726,2.94788273615635,614,100,0.0130293159609121,"blocked"
"7682",3.04885993485342,3.05211726384365,614,100,0.00325732899022801,"blocked"
"7683",2.96742671009772,2.97068403908795,614,100,0.00325732899022801,"blocked"
"7684",2.85667752442997,2.86970684039088,614,100,0.0130293159609121,"blocked"
"7685",3.03583061889251,3.03908794788274,614,100,0.00325732899022801,"blocked"
"7686",2.95114006514658,2.96416938110749,614,100,0.0130293159609121,"blocked"
"7687",3.00977198697068,3.01302931596091,614,100,0.00325732899022801,"blocked"
"7688",3.01628664495114,3.02931596091205,614,100,0.0130293159609121,"blocked"
"7689",2.95439739413681,2.95114006514658,614,100,0.00325732899022801,"blocked"
"7690",3.06514657980456,3.04885993485342,614,100,0.0162866449511401,"blocked"
"7691",3.07491856677524,3.07817589576547,614,100,0.00325732899022801,"blocked"
"7692",3.00651465798046,3.00651465798046,614,100,0,"blocked"
"7693",3.01628664495114,3.03257328990228,614,100,0.0162866449511401,"blocked"
"7694",3,3.00977198697068,614,100,0.00977198697068404,"blocked"
"7695",2.98045602605863,2.99348534201954,614,100,0.0130293159609121,"blocked"
"7696",2.92182410423453,2.92182410423453,614,100,0,"blocked"
"7697",3.0586319218241,3.0586319218241,614,100,0,"blocked"
"7698",3.04234527687296,3.03583061889251,614,100,0.00651465798045603,"blocked"
"7699",3.04234527687296,3.05211726384365,614,100,0.00977198697068404,"blocked"
"7700",2.90553745928339,2.90879478827362,614,100,0.00325732899022801,"blocked"
"7701",2.9967845659164,2.9967845659164,622,100,0,"blocked"
"7702",2.95498392282958,2.95819935691318,622,100,0.00321543408360148,"blocked"
"7703",3.06752411575563,3.06109324758842,622,100,0.00643086816720251,"blocked"
"7704",2.91639871382637,2.92604501607717,622,100,0.00964630225080398,"blocked"
"7705",3.05144694533762,3.06109324758842,622,100,0.00964630225080398,"blocked"
"7706",3.02250803858521,3.03215434083601,622,100,0.00964630225080398,"blocked"
"7707",2.96141479099678,2.97106109324759,622,100,0.00964630225080398,"blocked"
"7708",2.95498392282958,2.97106109324759,622,100,0.0160771704180065,"blocked"
"7709",3.03858520900322,3.03536977491961,622,100,0.00321543408360148,"blocked"
"7710",3.05466237942122,3.05466237942122,622,100,0,"blocked"
"7711",2.9967845659164,2.9903536977492,622,100,0.00643086816720251,"blocked"
"7712",2.95819935691318,2.94533762057878,622,100,0.0128617363344055,"blocked"
"7713",2.95498392282958,2.94855305466238,622,100,0.00643086816720251,"blocked"
"7714",2.95819935691318,2.95819935691318,622,100,0,"blocked"
"7715",2.94533762057878,2.95176848874598,622,100,0.00643086816720251,"blocked"
"7716",3.03858520900322,3.04823151125402,622,100,0.00964630225080398,"blocked"
"7717",3.03536977491961,3.03215434083601,622,100,0.00321543408360103,"blocked"
"7718",2.98713826366559,2.97427652733119,622,100,0.0128617363344055,"blocked"
"7719",3.02250803858521,3.0096463022508,622,100,0.012861736334405,"blocked"
"7720",3.02893890675241,3.03215434083601,622,100,0.00321543408360148,"blocked"
"7721",3.0064308681672,3,622,100,0.00643086816720251,"blocked"
"7722",2.92604501607717,2.92282958199357,622,100,0.00321543408360148,"blocked"
"7723",3.01286173633441,3.01607717041801,622,100,0.00321543408360148,"blocked"
"7724",3,2.98713826366559,622,100,0.012861736334405,"blocked"
"7725",2.95819935691318,2.94855305466238,622,100,0.00964630225080398,"blocked"
"7726",2.94855305466238,2.94533762057878,622,100,0.00321543408360148,"blocked"
"7727",3.07395498392283,3.07395498392283,622,100,0,"blocked"
"7728",3.03536977491961,3.02572347266881,622,100,0.00964630225080354,"blocked"
"7729",3,3,622,100,0,"blocked"
"7730",2.91318327974277,2.92282958199357,622,100,0.00964630225080354,"blocked"
"7731",2.96141479099678,2.96463022508039,622,100,0.00321543408360148,"blocked"
"7732",2.87138263665595,2.87781350482315,622,100,0.00643086816720251,"blocked"
"7733",2.92926045016077,2.92282958199357,622,100,0.00643086816720251,"blocked"
"7734",3.11575562700965,3.11254019292605,622,100,0.00321543408360148,"blocked"
"7735",3.02250803858521,3.01929260450161,622,100,0.00321543408360148,"blocked"
"7736",3.07073954983923,3.06752411575563,622,100,0.00321543408360148,"blocked"
"7737",3.13183279742765,3.13826366559486,622,100,0.00643086816720295,"blocked"
"7738",2.98392282958199,2.9935691318328,622,100,0.00964630225080398,"blocked"
"7739",3.03858520900322,3.04180064308682,622,100,0.00321543408360103,"blocked"
"7740",2.96784565916399,2.95819935691318,622,100,0.00964630225080354,"blocked"
"7741",2.92282958199357,2.92926045016077,622,100,0.00643086816720251,"blocked"
"7742",3.0096463022508,3.02572347266881,622,100,0.0160771704180065,"blocked"
"7743",3.08681672025723,3.08038585209003,622,100,0.00643086816720251,"blocked"
"7744",2.96784565916399,2.97749196141479,622,100,0.00964630225080398,"blocked"
"7745",2.9935691318328,3.0064308681672,622,100,0.012861736334405,"blocked"
"7746",2.98070739549839,2.96784565916399,622,100,0.0128617363344055,"blocked"
"7747",2.90996784565916,2.90353697749196,622,100,0.00643086816720251,"blocked"
"7748",2.96784565916399,2.96784565916399,622,100,0,"blocked"
"7749",3.0064308681672,3.01929260450161,622,100,0.012861736334405,"blocked"
"7750",3.03858520900322,3.03536977491961,622,100,0.00321543408360148,"blocked"
"7751",2.87138263665595,2.87459807073955,622,100,0.00321543408360148,"blocked"
"7752",2.94855305466238,2.95819935691318,622,100,0.00964630225080398,"blocked"
"7753",2.92604501607717,2.93569131832797,622,100,0.00964630225080398,"blocked"
"7754",3.01286173633441,3.0032154340836,622,100,0.00964630225080354,"blocked"
"7755",2.86495176848875,2.86816720257235,622,100,0.00321543408360148,"blocked"
"7756",2.96141479099678,2.95498392282958,622,100,0.00643086816720251,"blocked"
"7757",3.0096463022508,3.0064308681672,622,100,0.00321543408360148,"blocked"
"7758",2.95819935691318,2.94212218649518,622,100,0.0160771704180065,"blocked"
"7759",2.94855305466238,2.94855305466238,622,100,0,"blocked"
"7760",2.96463022508039,2.96784565916399,622,100,0.00321543408360103,"blocked"
"7761",2.90996784565916,2.91961414790997,622,100,0.00964630225080398,"blocked"
"7762",3.04823151125402,3.05466237942122,622,100,0.00643086816720251,"blocked"
"7763",2.96463022508039,2.97106109324759,622,100,0.00643086816720251,"blocked"
"7764",3.01286173633441,3.0064308681672,622,100,0.00643086816720251,"blocked"
"7765",2.93569131832797,2.94855305466238,622,100,0.012861736334405,"blocked"
"7766",3.11254019292605,3.12218649517685,622,100,0.00964630225080398,"blocked"
"7767",3.0032154340836,2.9935691318328,622,100,0.00964630225080398,"blocked"
"7768",2.92926045016077,2.92282958199357,622,100,0.00643086816720251,"blocked"
"7769",3.01607717041801,3.01286173633441,622,100,0.00321543408360148,"blocked"
"7770",3.02893890675241,3.03536977491961,622,100,0.00643086816720251,"blocked"
"7771",2.95176848874598,2.95498392282958,622,100,0.00321543408360148,"blocked"
"7772",2.96141479099678,2.97106109324759,622,100,0.00964630225080398,"blocked"
"7773",3.05787781350482,3.06430868167203,622,100,0.00643086816720251,"blocked"
"7774",2.9967845659164,2.9903536977492,622,100,0.00643086816720251,"blocked"
"7775",2.92282958199357,2.91318327974277,622,100,0.00964630225080354,"blocked"
"7776",2.98713826366559,2.97749196141479,622,100,0.00964630225080398,"blocked"
"7777",3.02893890675241,3.04180064308682,622,100,0.012861736334405,"blocked"
"7778",3.07073954983923,3.06752411575563,622,100,0.00321543408360148,"blocked"
"7779",2.9903536977492,2.9967845659164,622,100,0.00643086816720251,"blocked"
"7780",2.98392282958199,2.98070739549839,622,100,0.00321543408360103,"blocked"
"7781",3.01929260450161,3.01929260450161,622,100,0,"blocked"
"7782",2.98392282958199,2.97749196141479,622,100,0.00643086816720251,"blocked"
"7783",2.85852090032154,2.85209003215434,622,100,0.00643086816720251,"blocked"
"7784",3.05466237942122,3.04823151125402,622,100,0.00643086816720251,"blocked"
"7785",2.95819935691318,2.96141479099678,622,100,0.00321543408360103,"blocked"
"7786",3.02572347266881,3.01607717041801,622,100,0.00964630225080398,"blocked"
"7787",2.96141479099678,2.96463022508039,622,100,0.00321543408360148,"blocked"
"7788",3,2.9903536977492,622,100,0.00964630225080398,"blocked"
"7789",3.07717041800643,3.07073954983923,622,100,0.00643086816720251,"blocked"
"7790",3.02893890675241,3.03215434083601,622,100,0.00321543408360148,"blocked"
"7791",3.03858520900322,3.04823151125402,622,100,0.00964630225080398,"blocked"
"7792",3.01607717041801,3.02572347266881,622,100,0.00964630225080398,"blocked"
"7793",3.01286173633441,3.01286173633441,622,100,0,"blocked"
"7794",2.93247588424437,2.93890675241158,622,100,0.00643086816720251,"blocked"
"7795",2.95819935691318,2.96463022508039,622,100,0.00643086816720251,"blocked"
"7796",3.05466237942122,3.04180064308682,622,100,0.0128617363344055,"blocked"
"7797",3.12861736334405,3.12861736334405,622,100,0,"blocked"
"7798",2.96141479099678,2.95819935691318,622,100,0.00321543408360103,"blocked"
"7799",2.85209003215434,2.85209003215434,622,100,0,"blocked"
"7800",3.05466237942122,3.05144694533762,622,100,0.00321543408360148,"blocked"
"7801",2.98730158730159,2.99365079365079,630,100,0.00634920634920633,"blocked"
"7802",2.95873015873016,2.95873015873016,630,100,0,"blocked"
"7803",3.06666666666667,3.05714285714286,630,100,0.00952380952380993,"blocked"
"7804",2.94285714285714,2.94285714285714,630,100,0,"blocked"
"7805",3.03492063492063,3.04126984126984,630,100,0.00634920634920633,"blocked"
"7806",3.03809523809524,3.03174603174603,630,100,0.00634920634920633,"blocked"
"7807",2.98412698412698,2.99365079365079,630,100,0.00952380952380949,"blocked"
"7808",2.95238095238095,2.95873015873016,630,100,0.00634920634920633,"blocked"
"7809",2.9968253968254,2.98412698412698,630,100,0.0126984126984127,"blocked"
"7810",3.03809523809524,3.04761904761905,630,100,0.00952380952380949,"blocked"
"7811",3.03809523809524,3.03174603174603,630,100,0.00634920634920633,"blocked"
"7812",2.95555555555556,2.96190476190476,630,100,0.00634920634920633,"blocked"
"7813",2.95238095238095,2.96507936507937,630,100,0.0126984126984127,"blocked"
"7814",2.93650793650794,2.93333333333333,630,100,0.00317460317460316,"blocked"
"7815",2.94920634920635,2.95238095238095,630,100,0.00317460317460316,"blocked"
"7816",3.03174603174603,3.03492063492063,630,100,0.00317460317460316,"blocked"
"7817",3.03809523809524,3.04126984126984,630,100,0.00317460317460316,"blocked"
"7818",2.97460317460317,2.97460317460317,630,100,0,"blocked"
"7819",3.04444444444444,3.04444444444444,630,100,0,"blocked"
"7820",3.03492063492063,3.02857142857143,630,100,0.00634920634920633,"blocked"
"7821",2.99047619047619,2.98730158730159,630,100,0.00317460317460316,"blocked"
"7822",2.95555555555556,2.94603174603175,630,100,0.00952380952380949,"blocked"
"7823",3.00952380952381,3.01904761904762,630,100,0.00952380952380949,"blocked"
"7824",2.91746031746032,2.91746031746032,630,100,0,"blocked"
"7825",2.98730158730159,2.98095238095238,630,100,0.00634920634920633,"blocked"
"7826",2.97142857142857,2.97142857142857,630,100,0,"blocked"
"7827",3.09206349206349,3.10793650793651,630,100,0.0158730158730158,"blocked"
"7828",3.04126984126984,3.04761904761905,630,100,0.00634920634920633,"blocked"
"7829",2.94920634920635,2.95555555555556,630,100,0.00634920634920633,"blocked"
"7830",2.9015873015873,2.9015873015873,630,100,0,"blocked"
"7831",2.95238095238095,2.95238095238095,630,100,0,"blocked"
"7832",2.87301587301587,2.87619047619048,630,100,0.00317460317460316,"blocked"
"7833",3.00634920634921,3.0031746031746,630,100,0.00317460317460316,"blocked"
"7834",3.07301587301587,3.08253968253968,630,100,0.00952380952380949,"blocked"
"7835",3.05396825396825,3.05079365079365,630,100,0.00317460317460316,"blocked"
"7836",3.11746031746032,3.1047619047619,630,100,0.0126984126984127,"blocked"
"7837",3.1015873015873,3.0984126984127,630,100,0.00317460317460316,"blocked"
"7838",2.97142857142857,2.97777777777778,630,100,0.00634920634920633,"blocked"
"7839",3,3.00634920634921,630,100,0.00634920634920633,"blocked"
"7840",2.92063492063492,2.90793650793651,630,100,0.0126984126984127,"blocked"
"7841",2.99365079365079,2.98412698412698,630,100,0.00952380952380949,"blocked"
"7842",3.08253968253968,3.07619047619048,630,100,0.00634920634920633,"blocked"
"7843",3.02222222222222,3.01269841269841,630,100,0.00952380952380949,"blocked"
"7844",2.93015873015873,2.93650793650794,630,100,0.00634920634920633,"blocked"
"7845",3.00634920634921,3.0031746031746,630,100,0.00317460317460316,"blocked"
"7846",2.93968253968254,2.92380952380952,630,100,0.0158730158730163,"blocked"
"7847",2.91428571428571,2.92063492063492,630,100,0.00634920634920633,"blocked"
"7848",3.01904761904762,3.02857142857143,630,100,0.00952380952380949,"blocked"
"7849",3.03809523809524,3.05079365079365,630,100,0.0126984126984127,"blocked"
"7850",2.87301587301587,2.86984126984127,630,100,0.00317460317460316,"blocked"
"7851",2.94920634920635,2.94285714285714,630,100,0.00634920634920633,"blocked"
"7852",2.97777777777778,2.97460317460317,630,100,0.00317460317460316,"blocked"
"7853",2.98730158730159,2.97777777777778,630,100,0.00952380952380949,"blocked"
"7854",2.92698412698413,2.92063492063492,630,100,0.00634920634920633,"blocked"
"7855",2.93333333333333,2.93015873015873,630,100,0.00317460317460316,"blocked"
"7856",2.96190476190476,2.96190476190476,630,100,0,"blocked"
"7857",3,3,630,100,0,"blocked"
"7858",2.96190476190476,2.95238095238095,630,100,0.00952380952380949,"blocked"
"7859",2.91111111111111,2.9047619047619,630,100,0.00634920634920633,"blocked"
"7860",2.92380952380952,2.93015873015873,630,100,0.00634920634920633,"blocked"
"7861",3.07936507936508,3.06666666666667,630,100,0.0126984126984127,"blocked"
"7862",2.96825396825397,2.95555555555556,630,100,0.0126984126984127,"blocked"
"7863",3,3.00952380952381,630,100,0.00952380952380949,"blocked"
"7864",2.93015873015873,2.93650793650794,630,100,0.00634920634920633,"blocked"
"7865",3.08571428571429,3.08571428571429,630,100,0,"blocked"
"7866",3.04444444444444,3.03809523809524,630,100,0.00634920634920633,"blocked"
"7867",2.93650793650794,2.93650793650794,630,100,0,"blocked"
"7868",3.01587301587302,3.01269841269841,630,100,0.00317460317460316,"blocked"
"7869",3.01587301587302,3.00634920634921,630,100,0.00952380952380949,"blocked"
"7870",2.95238095238095,2.94920634920635,630,100,0.00317460317460316,"blocked"
"7871",2.98730158730159,2.99365079365079,630,100,0.00634920634920633,"blocked"
"7872",3.04761904761905,3.04444444444444,630,100,0.00317460317460316,"blocked"
"7873",3.01587301587302,3.02222222222222,630,100,0.00634920634920633,"blocked"
"7874",2.86031746031746,2.86984126984127,630,100,0.00952380952380949,"blocked"
"7875",2.99365079365079,3.00952380952381,630,100,0.0158730158730158,"blocked"
"7876",3.03492063492063,3.03174603174603,630,100,0.00317460317460316,"blocked"
"7877",3.08571428571429,3.08571428571429,630,100,0,"blocked"
"7878",2.98412698412698,2.97777777777778,630,100,0.00634920634920633,"blocked"
"7879",2.98095238095238,2.98412698412698,630,100,0.00317460317460316,"blocked"
"7880",3.03809523809524,3.04444444444444,630,100,0.00634920634920633,"blocked"
"7881",2.95238095238095,2.94285714285714,630,100,0.00952380952380949,"blocked"
"7882",2.87619047619048,2.88571428571429,630,100,0.00952380952380949,"blocked"
"7883",3.02539682539683,3.02539682539683,630,100,0,"blocked"
"7884",2.98730158730159,2.99365079365079,630,100,0.00634920634920633,"blocked"
"7885",2.9968253968254,2.98730158730159,630,100,0.00952380952380949,"blocked"
"7886",2.97142857142857,2.97460317460317,630,100,0.00317460317460316,"blocked"
"7887",2.98095238095238,2.98730158730159,630,100,0.00634920634920633,"blocked"
"7888",3.06666666666667,3.05714285714286,630,100,0.00952380952380993,"blocked"
"7889",3.10793650793651,3.10793650793651,630,100,0,"blocked"
"7890",3.03492063492063,3.02222222222222,630,100,0.0126984126984127,"blocked"
"7891",2.97460317460317,2.95873015873016,630,100,0.0158730158730158,"blocked"
"7892",3.04126984126984,3.04761904761905,630,100,0.00634920634920633,"blocked"
"7893",2.93650793650794,2.93650793650794,630,100,0,"blocked"
"7894",2.92698412698413,2.93333333333333,630,100,0.00634920634920633,"blocked"
"7895",3.1047619047619,3.1015873015873,630,100,0.00317460317460316,"blocked"
"7896",3.1047619047619,3.1015873015873,630,100,0.00317460317460316,"blocked"
"7897",2.87619047619048,2.88253968253968,630,100,0.00634920634920633,"blocked"
"7898",2.94920634920635,2.94603174603175,630,100,0.00317460317460316,"blocked"
"7899",3.03174603174603,3.04444444444444,630,100,0.0126984126984127,"blocked"
"7900",3.02539682539683,3.03809523809524,630,100,0.0126984126984127,"blocked"
"7901",2.99373040752351,3,638,100,0.00626959247648884,"blocked"
"7902",2.95297805642633,2.94984326018809,638,100,0.00313479623824442,"blocked"
"7903",3.07210031347962,3.06583072100313,638,100,0.00626959247648928,"blocked"
"7904",2.95611285266458,2.95297805642633,638,100,0.00313479623824442,"blocked"
"7905",3.00940438871473,3.00313479623824,638,100,0.00626959247648928,"blocked"
"7906",3.05015673981191,3.04702194357367,638,100,0.00313479623824442,"blocked"
