"","control","treatment1","treatment2","treatment3","treatment4","treatment5","treatment6","treatment7","treatment8","treatment9","variance","levels","groups","sampled_numbers","repeats","diff","label"
"4603",3.20833333333333,3.02325581395349,2.67307692307692,3.16,2.97619047619048,3.125,2.86,2.88235294117647,2.77049180327869,2.82222222222222,1.91901840490798,5,10,490,100,0.535256410256411,"rand"
"4604",3.1875,2.86046511627907,3.07692307692308,3.34,2.73809523809524,2.85416666666667,3.16,3.05882352941176,3.24590163934426,3.08888888888889,1.98641125161721,5,10,490,100,0.601904761904762,"rand"
"4605",2.89583333333333,2.62790697674419,3.38461538461538,3.1,2.73809523809524,2.95833333333333,2.94,2.82352941176471,3.0655737704918,2.82222222222222,2.06487625725137,5,10,490,100,0.756708407871199,"rand"
"4606",2.8125,3.2093023255814,3.25,3.12,2.78571428571429,2.95833333333333,3.16,2.88235294117647,3.04918032786885,3.22222222222222,2.0039272150578,5,10,490,100,0.464285714285714,"rand"
"4607",2.85416666666667,2.81395348837209,2.69230769230769,2.94,3.14285714285714,3.14583333333333,3.4,3.47058823529412,2.85245901639344,2.95555555555556,2.1016485121656,5,10,490,100,0.778280542986425,"rand"
"4608",2.97916666666667,2.90697674418605,3.17307692307692,2.6,3.28571428571429,3.08333333333333,3.3,3.15686274509804,2.72131147540984,2.93333333333333,2.11243687659113,5,10,490,100,0.7,"rand"
"4609",3,2.93023255813953,3.21153846153846,2.62,2.73809523809524,2.97916666666667,3.48,2.7843137254902,3.08196721311475,3.08888888888889,1.96523100037561,5,10,490,100,0.86,"rand"
"4610",2.95833333333333,3.32558139534884,3.13461538461538,2.86,2.78571428571429,3.16666666666667,2.72,2.80392156862745,2.55737704918033,2.88888888888889,1.94042402236968,5,10,490,100,0.768204346168509,"rand"
"4611",3.41666666666667,2.7906976744186,3.17307692307692,3.04,3.23809523809524,3.10416666666667,2.74,2.90196078431373,3.08196721311475,2.68888888888889,1.95868285964693,5,10,490,100,0.727777777777777,"rand"
"4612",3.1875,3.02325581395349,2.86538461538462,3,2.92857142857143,2.9375,3.12,2.82352941176471,3.13114754098361,2.82222222222222,1.8853303284504,5,10,490,100,0.365277777777778,"rand"
"4613",2.91666666666667,3.25581395348837,2.90384615384615,2.98,3.04761904761905,3.08333333333333,3.2,2.88235294117647,3.11475409836066,3.13333333333333,1.85444680939861,5,10,490,100,0.373461012311902,"rand"
"4614",3.10416666666667,3.11627906976744,3.21153846153846,2.76,3,2.91666666666667,3.18,2.94117647058824,3.0655737704918,3.17777777777778,1.88940778765494,5,10,490,100,0.451538461538462,"rand"
"4615",3.375,2.86046511627907,2.84615384615385,2.96,2.85714285714286,3.16666666666667,2.62,3.01960784313725,3,3.06666666666667,2.11605942990693,5,10,490,100,0.755,"rand"
"4616",2.89583333333333,3.25581395348837,2.90384615384615,3,3.26190476190476,2.8125,2.84,2.70588235294118,2.86885245901639,2.77777777777778,1.90399399023413,5,10,490,100,0.556022408963585,"rand"
"4617",2.9375,2.88372093023256,2.96153846153846,3.14,3,3.10416666666667,3.02,2.6078431372549,3.08196721311475,2.97777777777778,2.08313926797713,5,10,490,100,0.532156862745098,"rand"
"4618",2.91666666666667,2.97674418604651,3,2.82,2.76190476190476,2.95833333333333,2.94,3.07843137254902,3.14754098360656,2.86666666666667,1.8711906848629,5,10,490,100,0.385636221701795,"rand"
"4619",3.3125,2.88372093023256,2.90384615384615,2.68,2.92857142857143,2.875,3.48,2.84313725490196,2.80327868852459,2.73333333333333,1.9680981595092,5,10,490,100,0.8,"rand"
"4620",2.77083333333333,3.27906976744186,2.86538461538462,3.14,2.97619047619048,3.10416666666667,3.06,3.11764705882353,2.95081967213115,2.95555555555556,1.90763741079254,5,10,490,100,0.508236434108527,"rand"
"4621",2.66666666666667,3.09302325581395,3,3.28,2.78571428571429,3.1875,3.14,3.07843137254902,2.86885245901639,3.28888888888889,1.98228788447894,5,10,490,100,0.622222222222222,"rand"
"4622",3.0625,2.72093023255814,3.28846153846154,2.72,2.88095238095238,3.1875,2.94,2.72549019607843,2.9672131147541,3.15555555555556,1.9089520470765,5,10,490,100,0.568461538461538,"rand"
"4623",3.22916666666667,3.06976744186047,2.96153846153846,2.94,3,2.9375,2.82,3.19607843137255,3.0327868852459,2.97777777777778,2.11834230624765,5,10,490,100,0.409166666666667,"rand"
"4624",3.25,3.2093023255814,2.84615384615385,3.32,2.64285714285714,3.0625,2.82,2.74509803921569,3.47540983606557,3.04444444444444,2.07079838070197,5,10,490,100,0.832552693208431,"rand"
"4625",2.97916666666667,2.7906976744186,3.17307692307692,3.44,2.88095238095238,2.9375,3.2,2.86274509803922,2.91803278688525,2.93333333333333,1.93020324694295,5,10,490,100,0.649302325581395,"rand"
"4626",3.10416666666667,2.86046511627907,2.82692307692308,3.04,3.5,2.77083333333333,3.06,3.19607843137255,2.80327868852459,3.06666666666667,2.069379408205,5,10,490,100,0.729166666666667,"rand"
"4627",3.1875,3.30232558139535,2.57692307692308,2.58,3.28571428571429,3.16666666666667,3.16,3.01960784313725,2.80327868852459,3.28888888888889,2.08759651099704,5,10,490,100,0.725402504472272,"rand"
"4628",2.83333333333333,2.55813953488372,3.42307692307692,3.14,2.78571428571429,2.97916666666667,2.72,2.68627450980392,3.0327868852459,2.82222222222222,2.03690997871541,5,10,490,100,0.864937388193202,"rand"
"4629",2.79166666666667,3.13953488372093,2.98076923076923,3.2,2.80952380952381,3,3.06,3.03921568627451,3.21311475409836,3.11111111111111,2.05150035474312,5,10,490,100,0.421448087431694,"rand"
"4630",3.375,2.7906976744186,2.84615384615385,3.08,3.23809523809524,3.16666666666667,2.88,2.92156862745098,2.83606557377049,2.84444444444444,1.94676349067234,5,10,490,100,0.584302325581395,"rand"
"4631",2.95833333333333,2.51162790697674,2.90384615384615,3,2.71428571428571,3.02083333333333,2.82,3.15686274509804,3.04918032786885,2.88888888888889,2.01308793456033,5,10,490,100,0.645234838121295,"rand"
"4632",2.85416666666667,2.95348837209302,3.05769230769231,3.1,2.85714285714286,3.02083333333333,3.06,2.94117647058824,2.86885245901639,2.86666666666667,1.87563123408873,5,10,490,100,0.245833333333334,"rand"
"4633",2.79166666666667,3.02325581395349,2.78846153846154,3.22,3.11904761904762,2.66666666666667,2.94,2.96078431372549,3.0655737704918,3.15555555555556,2.07689161554192,5,10,490,100,0.553333333333334,"rand"
"4634",3.625,2.97674418604651,3.36538461538462,2.94,2.92857142857143,3,2.76,3.07843137254902,2.91803278688525,2.95555555555556,2.09716205500605,5,10,490,100,0.865,"rand"
"4635",3.0625,3.09302325581395,2.90384615384615,3.24,2.85714285714286,3.5625,3,3.29411764705882,2.90163934426229,2.62222222222222,2.05626225950503,5,10,490,100,0.940277777777778,"rand"
"4636",2.625,2.76744186046512,3.07692307692308,3.18,3.54761904761905,3.04166666666667,3.3,2.90196078431373,3.14754098360656,3.22222222222222,1.95479737907433,5,10,490,100,0.922619047619047,"rand"
"4637",2.85416666666667,2.65116279069767,3.03846153846154,2.98,3.11904761904762,2.95833333333333,3.02,3.03921568627451,2.95081967213115,2.97777777777778,2.0905179249614,5,10,490,100,0.467884828349945,"rand"
"4638",3.02083333333333,2.95348837209302,2.51923076923077,2.94,2.69047619047619,3.27083333333333,2.84,3.05882352941176,2.91803278688525,2.8,1.9126747631568,5,10,490,100,0.751602564102564,"rand"
"4639",2.75,2.44186046511628,3.01923076923077,3.02,3.04761904761905,3.33333333333333,2.9,3.03921568627451,3,2.97777777777778,1.93698092734026,5,10,490,100,0.891472868217055,"rand"
"4640",3.04166666666667,2.86046511627907,2.84615384615385,2.98,2.69047619047619,2.95833333333333,2.82,2.70588235294118,3.24590163934426,2.71111111111111,1.96911648094821,5,10,490,100,0.555425448868072,"rand"
"4641",2.8125,3.04651162790698,3.09615384615385,2.44,2.71428571428571,2.95833333333333,3.04,2.94117647058824,2.81967213114754,2.82222222222222,2.03607528901131,5,10,490,100,0.656153846153846,"rand"
"4642",3,3,3.15384615384615,2.58,2.92857142857143,3.14583333333333,2.86,2.90196078431373,3.01639344262295,3.13333333333333,1.83149284253579,5,10,490,100,0.573846153846154,"rand"
"4643",3.02083333333333,3.41860465116279,3.03846153846154,3.16,3.14285714285714,2.875,2.76,3.27450980392157,3.19672131147541,3.02222222222222,2.05735987646592,5,10,490,100,0.658604651162791,"rand"
"4644",3.22916666666667,3.04651162790698,2.78846153846154,2.88,3,2.66666666666667,3.44,3.17647058823529,3.0655737704918,3,2.05836567755937,5,10,490,100,0.773333333333333,"rand"
"4645",3,3.27906976744186,3.13461538461538,2.9,3.07142857142857,3.02083333333333,3.06,3.03921568627451,3.32786885245902,2.93333333333333,2.0342222778682,5,10,490,100,0.427868852459016,"rand"
"4646",3,2.81395348837209,3.13461538461538,3.1,2.9047619047619,3.125,3.32,2.82352941176471,3.11475409836066,3.13333333333333,2.03398856475105,5,10,490,100,0.506046511627907,"rand"
"4647",2.85416666666667,3.11627906976744,3.07692307692308,3.24,3.23809523809524,3.04166666666667,3.3,3.3921568627451,3.26229508196721,3.08888888888889,1.98284295313217,5,10,490,100,0.537990196078431,"rand"
"4648",3.02083333333333,2.81395348837209,2.63461538461538,3.36,2.95238095238095,3,3.22,2.90196078431373,2.81967213114754,3.08888888888889,2.13241934810734,5,10,490,100,0.725384615384615,"rand"
"4649",2.85416666666667,3,3.05769230769231,3.08,3.26190476190476,3.125,3.02,3.07843137254902,3.14754098360656,2.84444444444444,1.99350611410208,5,10,490,100,0.417460317460317,"rand"
"4650",3.16666666666667,3.11627906976744,2.73076923076923,3.22,3.14285714285714,2.97916666666667,3.12,3.01960784313725,2.78688524590164,3.22222222222222,1.96372855890823,5,10,490,100,0.491452991452991,"rand"
"4651",2.85416666666667,2.7906976744186,3.38461538461538,2.7,2.92857142857143,2.89583333333333,2.82,2.66666666666667,3.01639344262295,2.77777777777778,2.06144985601603,5,10,490,100,0.717948717948718,"rand"
"4652",2.8125,3.04651162790698,2.61538461538462,2.92,3.02380952380952,3.16666666666667,2.88,3.05882352941176,2.95081967213115,2.95555555555556,2.02487375318225,5,10,490,100,0.551282051282051,"rand"
"4653",3.14583333333333,2.83720930232558,2.80769230769231,2.76,3.0952380952381,3.0625,3.24,3.47058823529412,2.70491803278689,2.71111111111111,2.00776261424815,5,10,490,100,0.765670202507232,"rand"
"4654",3.27083333333333,3.18604651162791,3.25,2.82,2.97619047619048,3.10416666666667,3.26,3.35294117647059,3.0327868852459,3.02222222222222,2.05092024539877,5,10,490,100,0.532941176470588,"rand"
"4655",3.3125,3.06976744186047,2.76923076923077,3.08,2.92857142857143,3.0625,3.12,2.98039215686275,2.90163934426229,3.15555555555556,2.01938149492926,5,10,490,100,0.543269230769231,"rand"
"4656",2.8125,3.25581395348837,2.55769230769231,3.1,2.83333333333333,2.79166666666667,3.32,2.54901960784314,3.14754098360656,2.75555555555556,1.94355828220859,5,10,490,100,0.770980392156863,"rand"
"4657",2.77083333333333,3.18604651162791,3.30769230769231,2.72,2.88095238095238,3.22916666666667,2.86,3.25490196078431,2.98360655737705,3.46666666666667,2.07165393764868,5,10,490,100,0.746666666666667,"rand"
"4658",3.25,2.76744186046512,3,2.78,3.66666666666667,3,2.48,2.84313725490196,2.62295081967213,3.08888888888889,2.08515504361254,5,10,490,100,1.18666666666667,"rand"
"4659",3.14583333333333,2.86046511627907,3,2.66,3.16666666666667,2.70833333333333,3.3,2.82352941176471,2.78688524590164,2.93333333333333,1.91161053378407,5,10,490,100,0.64,"rand"
"4660",2.91666666666667,2.67441860465116,3.23076923076923,2.52,3.07142857142857,3.0625,2.86,2.86274509803922,3.04918032786885,3.08888888888889,1.96531446934602,5,10,490,100,0.710769230769231,"rand"
"4661",3.1875,2.81395348837209,3.30769230769231,2.98,2.78571428571429,3,2.82,2.88235294117647,2.91803278688525,3.13333333333333,1.99775051124744,5,10,490,100,0.521978021978022,"rand"
"4662",2.64583333333333,3.04651162790698,3.09615384615385,3.04,3.04761904761905,2.97916666666667,3.04,3.03921568627451,3.09836065573771,3,1.96519761278745,5,10,490,100,0.452527322404372,"rand"
"4663",2.66666666666667,3,3.13461538461538,2.78,2.95238095238095,2.9375,2.94,3.43137254901961,3.42622950819672,2.93333333333333,2.00083886315262,5,10,490,100,0.764705882352941,"rand"
"4664",3.0625,2.81395348837209,2.82692307692308,2.9,2.85714285714286,2.85416666666667,3.2,2.64705882352941,2.83606557377049,2.84444444444444,1.93122574183047,5,10,490,100,0.552941176470588,"rand"
"4665",2.60416666666667,2.83720930232558,3,3,3.11904761904762,3.0625,2.98,2.76470588235294,2.95081967213115,3.02222222222222,1.85435082008263,5,10,490,100,0.514880952380953,"rand"
"4666",3.08333333333333,2.51162790697674,2.86538461538462,2.98,3.28571428571429,2.875,2.8,3.17647058823529,3.08196721311475,3.02222222222222,2.02372188139059,5,10,490,100,0.774086378737541,"rand"
"4667",2.6875,3.06976744186047,3.21153846153846,2.92,2.78571428571429,2.625,2.82,2.82352941176471,3.31147540983607,2.95555555555556,2.03021994073703,5,10,490,100,0.686475409836066,"rand"
"4668",3.02083333333333,2.97674418604651,3.21153846153846,2.92,2.97619047619048,3.33333333333333,2.9,2.82352941176471,2.77049180327869,3.33333333333333,1.85446767664121,5,10,490,100,0.562841530054645,"rand"
"4669",3.1875,2.7906976744186,2.75,3.06,2.73809523809524,2.83333333333333,2.84,2.94117647058824,2.98360655737705,2.82222222222222,2.07382413087935,5,10,490,100,0.449404761904762,"rand"
"4670",2.875,2.67441860465116,2.67307692307692,2.8,3.14285714285714,2.89583333333333,3.02,3.03921568627451,3.0327868852459,3.02222222222222,2.06285213471892,5,10,490,100,0.46978021978022,"rand"
"4671",2.95833333333333,3.06976744186047,2.63461538461538,2.78,3.14285714285714,2.875,3.3,2.6078431372549,3.0327868852459,3,2.06116606151663,5,10,490,100,0.692156862745098,"rand"
"4672",2.45833333333333,2.93023255813953,3.19230769230769,2.94,3.04761904761905,3.16666666666667,3.18,2.96078431372549,2.83606557377049,3.17777777777778,2.0918200408998,5,10,490,100,0.733974358974359,"rand"
"4673",3,2.76744186046512,3.19230769230769,2.96,2.9047619047619,2.97916666666667,2.92,3.01960784313725,3.08196721311475,2.8,1.88875255623722,5,10,490,100,0.424865831842576,"rand"
"4674",2.8125,3.09302325581395,3.48076923076923,2.92,2.92857142857143,2.91666666666667,3.14,2.7843137254902,2.54098360655738,3.11111111111111,1.81868870247486,5,10,490,100,0.939785624211854,"rand"
"4675",3.04166666666667,2.95348837209302,3.23076923076923,2.62,2.85714285714286,2.9375,3.06,3,3.22950819672131,2.71111111111111,2.03620883936397,5,10,490,100,0.610769230769231,"rand"
"4676",2.79166666666667,3.04651162790698,3.21153846153846,3,2.88095238095238,3.10416666666667,2.9,2.64705882352941,2.78688524590164,2.93333333333333,2.08457076081967,5,10,490,100,0.56447963800905,"rand"
"4677",2.9375,2.69767441860465,2.55769230769231,2.8,3.19047619047619,3.0625,2.76,2.62745098039216,3.01639344262295,2.88888888888889,1.97980468260924,5,10,490,100,0.632783882783883,"rand"
"4678",3.27083333333333,3.16279069767442,2.96153846153846,3.12,3.04761904761905,2.95833333333333,3.2,2.80392156862745,3.08196721311475,3.6,2.06871165644172,5,10,490,100,0.796078431372549,"rand"
"4679",3.04166666666667,2.95348837209302,2.94230769230769,2.76,3.07142857142857,2.875,3.18,3.19607843137255,2.80327868852459,2.6,1.96581528316848,5,10,490,100,0.596078431372549,"rand"
"4680",2.95833333333333,3,3.07692307692308,3.12,2.83333333333333,2.77083333333333,3.16,3.29411764705882,3.08196721311475,3.04444444444444,2.02287049789241,5,10,490,100,0.52328431372549,"rand"
"4681",2.5,3.11627906976744,3.15384615384615,2.98,3.04761904761905,3.08333333333333,3.1,2.76470588235294,3.09836065573771,3.15555555555556,1.91411042944785,5,10,490,100,0.655555555555555,"rand"
"4682",3.14583333333333,2.65116279069767,2.82692307692308,2.6,3.0952380952381,2.9375,2.92,3.01960784313725,3.24590163934426,2.88888888888889,1.98217520136889,5,10,490,100,0.645901639344262,"rand"
"4683",3.10416666666667,2.90697674418605,3,2.9,3.19047619047619,3.4375,2.76,2.92156862745098,2.68852459016393,3.13333333333333,2.02447310212429,5,10,490,100,0.748975409836066,"rand"
"4684",3.1875,2.88372093023256,3.07692307692308,3.18,3.38095238095238,3.0625,2.82,3.09803921568627,3.16393442622951,3.26666666666667,2.11870956971746,5,10,490,100,0.560952380952381,"rand"
"4685",2.89583333333333,3,3.05769230769231,2.86,3.04761904761905,3.1875,2.76,3,3.26229508196721,3.24444444444444,1.93539919035099,5,10,490,100,0.502295081967213,"rand"
"4686",2.875,2.88372093023256,2.84615384615385,2.44,2.83333333333333,3.20833333333333,2.88,2.80392156862745,3.19672131147541,3,1.96993447685823,5,10,490,100,0.768333333333334,"rand"
"4687",3.16666666666667,2.74418604651163,2.98076923076923,2.92,2.73809523809524,3,3.26,2.98039215686275,2.9672131147541,2.64444444444444,2.00352656399983,5,10,490,100,0.615555555555555,"rand"
"4688",3.04166666666667,3.06976744186047,2.92307692307692,3.12,2.78571428571429,3.10416666666667,2.96,3.50980392156863,3.01639344262295,2.93333333333333,2.04442635950086,5,10,490,100,0.724089635854342,"rand"
"4689",2.79166666666667,3.32558139534884,3.17307692307692,2.7,3.23809523809524,3.14583333333333,3,3.23529411764706,2.81967213114754,3.08888888888889,1.83882141813781,5,10,490,100,0.625581395348837,"rand"
"4690",2.72916666666667,2.69767441860465,3.01923076923077,2.94,2.97619047619048,3.1875,3.02,3.17647058823529,2.80327868852459,2.88888888888889,1.91720295480155,5,10,490,100,0.489825581395349,"rand"
"4691",3.0625,2.81395348837209,2.98076923076923,2.98,3.11904761904762,2.89583333333333,2.96,3.07843137254902,2.77049180327869,2.97777777777778,2.01878051834231,5,10,490,100,0.34855581576893,"rand"
"4692",3.125,3.2093023255814,3.01923076923077,2.84,3.04761904761905,3.125,2.92,3.17647058823529,3.0655737704918,2.82222222222222,2.04582863820375,5,10,490,100,0.387080103359173,"rand"
"4693",2.85416666666667,3.02325581395349,3.30769230769231,3.06,3.35714285714286,2.89583333333333,3.26,2.82352941176471,2.88524590163934,2.84444444444444,2.13630900212846,5,10,490,100,0.533613445378151,"rand"
"4694",3.04166666666667,2.93023255813953,3.03846153846154,2.84,2.9047619047619,3.16666666666667,3.18,3.2156862745098,3.13114754098361,2.55555555555556,2.04693042861316,5,10,490,100,0.660130718954249,"rand"
"4695",2.97916666666667,3.23255813953488,2.98076923076923,2.74,2.9047619047619,2.875,2.94,2.88235294117647,2.81967213114754,2.71111111111111,1.97811443595843,5,10,490,100,0.521447028423772,"rand"
"4696",2.83333333333333,3.11627906976744,2.73076923076923,3.22,3.04761904761905,3.14583333333333,2.68,3.15686274509804,3.13114754098361,2.95555555555556,1.92842118442469,5,10,490,100,0.54,"rand"
"4697",2.75,2.97674418604651,3.30769230769231,3.36,3.0952380952381,2.8125,2.98,2.82352941176471,3.01639344262295,2.71111111111111,2.04892951045449,5,10,490,100,0.648888888888889,"rand"
"4698",3.20833333333333,2.97674418604651,3.17307692307692,3.12,3.02380952380952,2.83333333333333,3.08,3.09803921568627,3.13114754098361,2.48888888888889,2.04243979800509,5,10,490,100,0.719444444444445,"rand"
"4699",2.97916666666667,3.16279069767442,3.25,2.98,3.16666666666667,3.33333333333333,3.26,2.94117647058824,2.77049180327869,3.35555555555556,2.02304160928175,5,10,490,100,0.585063752276867,"rand"
"4700",3.125,3,2.86538461538462,3.04,2.78571428571429,3,2.92,3.15686274509804,2.95081967213115,2.86666666666667,2.10358916572764,5,10,490,100,0.371148459383754,"rand"
"4701",3.21951219512195,3,2.80851063829787,2.93617021276596,2.98148148148148,3.01923076923077,3,2.98305084745763,2.91891891891892,2.88709677419355,1.93909418837675,5,10,500,100,0.411001556824079,"rand"
"4702",2.97560975609756,3.09615384615385,3.06382978723404,2.97872340425532,3.07407407407407,2.75,3.10204081632653,3,3,3.01612903225806,2.03804008016032,5,10,500,100,0.352040816326531,"rand"
"4703",3.26829268292683,2.82692307692308,2.93617021276596,2.76595744680851,3.11111111111111,3.13461538461538,2.83673469387755,3.03389830508475,2.72972972972973,3.03225806451613,1.94521442885772,5,10,500,100,0.538562953197099,"rand"
"4704",3.07317073170732,3.07692307692308,2.95744680851064,3.27659574468085,2.7962962962963,2.88461538461538,3.12244897959184,3.13559322033898,2.72972972972973,3.11290322580645,1.96335070140281,5,10,500,100,0.546866014951121,"rand"
"4705",3.1219512195122,2.82692307692308,3.02127659574468,2.93617021276596,2.88888888888889,3.05769230769231,3.10204081632653,2.8135593220339,2.86486486486486,2.98387096774194,2.08039679358717,5,10,500,100,0.308391897478297,"rand"
"4706",2.68292682926829,3.15384615384615,2.8936170212766,2.82978723404255,2.7962962962963,3.30769230769231,3.48979591836735,3.06779661016949,2.7027027027027,3.17741935483871,2.05320641282565,5,10,500,100,0.806869089099054,"rand"
"4707",3.17073170731707,2.90384615384615,2.93617021276596,2.76595744680851,3.12962962962963,3.05769230769231,3.22448979591837,2.94915254237288,3.08108108108108,3.06451612903226,2.04942284569138,5,10,500,100,0.458532349109857,"rand"
"4708",2.95121951219512,2.94230769230769,3.48936170212766,3.51063829787234,3.09259259259259,2.65384615384615,2.83673469387755,3.06779661016949,3.05405405405405,2.88709677419355,2.15871743486974,5,10,500,100,0.856792144026187,"rand"
"4709",3.1219512195122,3.13461538461538,2.76595744680851,2.74468085106383,3.01851851851852,2.92307692307692,2.91836734693878,2.83050847457627,3.05405405405405,3.04838709677419,1.88765931863727,5,10,500,100,0.389934533551555,"rand"
"4710",3.21951219512195,2.92307692307692,2.97872340425532,2.91489361702128,3.07407407407407,3.03846153846154,3.04081632653061,2.96610169491525,2.72972972972973,2.64516129032258,1.94117835671343,5,10,500,100,0.574350904799371,"rand"
"4711",2.90243902439024,3.09615384615385,3.34042553191489,2.97872340425532,3.11111111111111,2.65384615384615,3.04081632653061,3.28813559322034,2.72972972972973,2.96774193548387,1.95342284569138,5,10,500,100,0.68657937806874,"rand"
"4712",3.39024390243902,3.15384615384615,2.78723404255319,2.95744680851064,2.64814814814815,3.23076923076923,3.26530612244898,3.20338983050847,2.78378378378378,3.11290322580645,1.91847294589178,5,10,500,100,0.742095754290876,"rand"
"4713",3.26829268292683,2.98076923076923,3.27659574468085,2.74468085106383,2.7962962962963,3.01923076923077,2.93877551020408,2.67796610169492,3.16216216216216,3.11290322580645,1.84343086172345,5,10,500,100,0.598629642985936,"rand"
"4714",3,3.05769230769231,3.34042553191489,3.51063829787234,2.81481481481481,2.76923076923077,3.06122448979592,3.01694915254237,2.81081081081081,2.67741935483871,1.96791983967936,5,10,500,100,0.833218943033631,"rand"
"4715",3.1219512195122,2.94230769230769,2.85106382978723,3.06382978723404,3.11111111111111,3.07692307692308,3.16326530612245,2.91525423728814,3.08108108108108,2.85483870967742,2.02595190380762,5,10,500,100,0.312201476335215,"rand"
"4716",2.90243902439024,3.05769230769231,2.93617021276596,3.04255319148936,2.77777777777778,2.69230769230769,2.89795918367347,3.01694915254237,3.16216216216216,3.12903225806452,2.01442885771543,5,10,500,100,0.46985446985447,"rand"
"4717",2.97560975609756,2.92307692307692,2.8936170212766,2.87234042553191,2.85185185185185,2.90384615384615,2.95918367346939,2.96610169491525,2.37837837837838,2.93548387096774,1.90941883767535,5,10,500,100,0.597231377719182,"rand"
"4718",3.34146341463415,2.40384615384615,3,3.12765957446809,2.98148148148148,2.92307692307692,2.77551020408163,3.16949152542373,3.51351351351351,2.96774193548387,1.92384769539078,5,10,500,100,1.10966735966736,"rand"
"4719",2.63414634146341,2.65384615384615,3.12765957446809,3.25531914893617,2.88888888888889,3.30769230769231,3,2.8135593220339,3.24324324324324,3.24193548387097,2.01176753507014,5,10,500,100,0.673545966228893,"rand"
"4720",3,3.26923076923077,3,2.65957446808511,2.98148148148148,2.82692307692308,2.77551020408163,3.25423728813559,3.05405405405405,3.11290322580645,1.95791182364729,5,10,500,100,0.609656301145663,"rand"
"4721",2.68292682926829,3.28846153846154,3.19148936170213,3.21276595744681,2.94444444444444,3,2.79591836734694,3.3728813559322,3,2.87096774193548,1.91389178356713,5,10,500,100,0.68995452666391,"rand"
"4722",3.02439024390244,2.82692307692308,2.95744680851064,3.14893617021277,3,3.03846153846154,2.87755102040816,2.69491525423729,2.94594594594595,3.09677419354839,1.98420440881764,5,10,500,100,0.454020915975478,"rand"
"4723",2.90243902439024,2.92307692307692,2.70212765957447,2.93617021276596,3.51851851851852,3.11538461538462,2.75510204081633,3.42372881355932,2.83783783783784,3.04838709677419,2.096749498998,5,10,500,100,0.816390858944051,"rand"
"4724",3.1219512195122,3.01923076923077,3.38297872340426,2.91489361702128,2.83333333333333,3.19230769230769,2.81632653061224,3.28813559322034,2.91891891891892,2.80645161290323,2.01925450901804,5,10,500,100,0.576527110501029,"rand"
"4725",2.95121951219512,2.98076923076923,3.23404255319149,3.04255319148936,2.87037037037037,3.13461538461538,3.26530612244898,2.76271186440678,2.94594594594595,3.20967741935484,2.01442885771543,5,10,500,100,0.5025942580422,"rand"
"4726",2.90243902439024,3.34615384615385,2.8936170212766,2.78723404255319,2.88888888888889,2.90384615384615,3.02040816326531,2.64406779661017,3,3.03225806451613,2.04849699398798,5,10,500,100,0.702086049543677,"rand"
"4727",3.09756097560976,2.92307692307692,2.85106382978723,2.97872340425532,2.55555555555556,3.05769230769231,2.85714285714286,2.91525423728814,3.18918918918919,3.24193548387097,2.07670941883768,5,10,500,100,0.686379928315412,"rand"
"4728",2.8780487804878,3.03846153846154,2.97872340425532,3,3,3.05769230769231,2.95918367346939,3.11864406779661,2.94594594594595,2.91935483870968,1.96990380761523,5,10,500,100,0.240595287308806,"rand"
"4729",3.02439024390244,2.94230769230769,3.4468085106383,2.76595744680851,3.2037037037037,3.25,2.75510204081633,2.88135593220339,2.94594594594595,3.03225806451613,2.03339078156313,5,10,500,100,0.691706469821971,"rand"
"4730",3.21951219512195,2.63461538461538,3.08510638297872,3.14893617021277,3.01851851851852,2.98076923076923,2.81632653061224,2.94915254237288,3.24324324324324,2.59677419354839,2.01110621242485,5,10,500,100,0.646469049694856,"rand"
"4731",2.75609756097561,2.96153846153846,2.8936170212766,2.97872340425532,2.72222222222222,2.94230769230769,2.85714285714286,2.91525423728814,2.94594594594595,3.16129032258065,1.95751503006012,5,10,500,100,0.439068100358423,"rand"
"4732",3.07317073170732,3.28846153846154,2.93617021276596,2.97872340425532,3.12962962962963,2.90384615384615,2.89795918367347,3.13559322033898,2.62162162162162,2.85483870967742,2.00795190380762,5,10,500,100,0.666839916839917,"rand"
"4733",2.8780487804878,3.48076923076923,2.70212765957447,2.91489361702128,2.77777777777778,3.21153846153846,2.57142857142857,3.52542372881356,2.78378378378378,3,2.02200801603206,5,10,500,100,0.953995157384988,"rand"
"4734",3.04878048780488,2.94230769230769,2.8936170212766,2.72340425531915,3.2962962962963,3.48076923076923,3,3.16949152542373,3.18918918918919,3.29032258064516,2.12525450901804,5,10,500,100,0.757364975450082,"rand"
"4735",3.14634146341463,2.98076923076923,3.02127659574468,2.82978723404255,2.87037037037037,3.28846153846154,3.04081632653061,2.8135593220339,2.86486486486486,3.2741935483871,1.96560721442886,5,10,500,100,0.47490221642764,"rand"
"4736",3.46341463414634,2.98076923076923,2.85106382978723,2.97872340425532,3.25925925925926,3.07692307692308,3.28571428571429,2.74576271186441,2.32432432432432,3,2.03605611222445,5,10,500,100,1.13909030982202,"rand"
"4737",2.78048780487805,3.30769230769231,3.1063829787234,2.8936170212766,3.07407407407407,2.86538461538462,2.79591836734694,3,2.7027027027027,2.74193548387097,1.93351102204409,5,10,500,100,0.604989604989605,"rand"
