"","control","treatment1","treatment2","variance","levels","groups","sampled_numbers","repeats","diff","label"
"4885",2.78523489932886,2.87837837837838,3.04861111111111,2.00183467326324,5,3,441,100,0.263376211782252,"rand"
"4886",2.81879194630872,3.0472972972973,3.09722222222222,2.02708719851577,5,3,441,100,0.278430275913498,"rand"
"4887",3.12751677852349,3.05405405405405,3.00694444444444,2.06414141414141,5,3,441,100,0.120572334079045,"rand"
"4888",2.97986577181208,2.95945945945946,3.01388888888889,1.9520202020202,5,3,441,100,0.0544294294294292,"rand"
"4889",2.91275167785235,3,3.00694444444444,2.0265306122449,5,3,441,100,0.0941927665920956,"rand"
"4890",3.1744966442953,2.93243243243243,2.94444444444444,1.94057926200783,5,3,441,100,0.24206421186287,"rand"
"4891",2.77852348993289,2.92567567567568,2.97222222222222,2.00176252319109,5,3,441,100,0.193698732289336,"rand"
"4892",2.91275167785235,2.90540540540541,3.15972222222222,1.98628117913832,5,3,441,100,0.254316816816817,"rand"
"4893",3.20134228187919,3.18243243243243,3.27777777777778,2.00832817975675,5,3,441,100,0.0953453453453452,"rand"
"4894",2.95973154362416,2.74324324324324,3.07638888888889,2.08756957328386,5,3,441,100,0.333145645645645,"rand"
"4895",2.8993288590604,3.13513513513514,3.06944444444444,1.93747680890538,5,3,441,100,0.235806276074733,"rand"
"4896",3.0738255033557,2.91216216216216,2.70138888888889,1.94183673469388,5,3,441,100,0.372436614466816,"rand"
"4897",2.97315436241611,3.14189189189189,2.96527777777778,2.01289424860853,5,3,441,100,0.176614114114114,"rand"
"4898",3.1744966442953,2.97297297297297,3.02083333333333,2.00359719645434,5,3,441,100,0.201523671322329,"rand"
"4899",3.11409395973154,2.91891891891892,2.90277777777778,1.84730983302412,5,3,441,100,0.211316181953766,"rand"
"4900",2.78523489932886,3.17567567567568,2.85416666666667,1.94851576994434,5,3,441,100,0.390440776346817,"rand"
"4901",3.06802721088435,2.8359375,2.98857142857143,1.92121257114576,5,3,450,100,0.232089710884354,"rand"
"4902",2.96598639455782,3,3.03428571428571,2.05567433803514,5,3,450,100,0.0682993197278909,"rand"
"4903",3.12925170068027,2.828125,2.91428571428571,1.88258351893096,5,3,450,100,0.301126700680272,"rand"
"4904",3.06802721088435,3,3.08,2.07287305122494,5,3,450,100,0.0800000000000001,"rand"
"4905",2.9047619047619,2.9765625,3.02857142857143,2.03046770601336,5,3,450,100,0.123809523809524,"rand"
"4906",2.95238095238095,2.796875,3.08,2.00934917099728,5,3,450,100,0.283125,"rand"
"4907",3.2108843537415,2.8984375,3.08,2.08401880722593,5,3,450,100,0.312446853741497,"rand"
"4908",3.2312925170068,2.90625,2.96571428571429,2.01209601583766,5,3,450,100,0.325042517006803,"rand"
"4909",2.89795918367347,2.921875,3.24571428571429,2.16766146993318,5,3,450,100,0.347755102040816,"rand"
"4910",2.9047619047619,2.9140625,2.93142857142857,1.88409304627567,5,3,450,100,0.0266666666666668,"rand"
"4911",2.91836734693878,3.046875,2.89142857142857,1.93231873298688,5,3,450,100,0.155446428571429,"rand"
"4912",2.82312925170068,2.9453125,3.20571428571429,1.96209354120267,5,3,450,100,0.382585034013605,"rand"
"4913",3.10204081632653,2.7421875,3.14857142857143,1.9061420440485,5,3,450,100,0.406383928571429,"rand"
"4914",2.99319727891156,3.0234375,3.13142857142857,1.86104924523633,5,3,450,100,0.138231292517006,"rand"
"4915",3.04081632653061,2.78125,3.25714285714286,1.91497649096758,5,3,450,100,0.475892857142857,"rand"
"4916",2.84353741496599,2.9140625,3,2.03882207374412,5,3,450,100,0.156462585034014,"rand"
"4917",3.03401360544218,2.875,3,1.95263053699579,5,3,450,100,0.159013605442177,"rand"
"4918",3.04761904761905,3.03125,2.84571428571429,2.14572630536996,5,3,450,100,0.201904761904762,"rand"
"4919",2.97959183673469,2.90625,2.86285714285714,1.80761692650334,5,3,450,100,0.116734693877551,"rand"
"4920",3.01360544217687,2.859375,3.06285714285714,1.92637960900767,5,3,450,100,0.203482142857143,"rand"
"4921",2.7687074829932,3.0234375,3.06285714285714,1.96683989111606,5,3,450,100,0.294149659863945,"rand"
"4922",2.99319727891156,3.109375,3.05714285714286,1.93279386290522,5,3,450,100,0.116177721088435,"rand"
"4923",3.04761904761905,3.0546875,3.04,1.98668151447661,5,3,450,100,0.0146875,"rand"
"4924",2.85714285714286,3.0078125,2.95428571428571,1.89812422667657,5,3,450,100,0.150669642857143,"rand"
"4925",2.91156462585034,3.078125,3.09714285714286,2.092571145756,5,3,450,100,0.185578231292517,"rand"
"4926",3.19727891156463,2.9609375,3.04,2.07764909675823,5,3,450,100,0.236341411564626,"rand"
"4927",3.12244897959184,2.984375,3,1.94528087107152,5,3,450,100,0.138073979591837,"rand"
"4928",2.93877551020408,3.1875,2.92,2.11358079683247,5,3,450,100,0.2675,"rand"
"4929",2.80272108843537,2.9609375,3.13142857142857,2.02390002474635,5,3,450,100,0.328707482993197,"rand"
"4930",2.79591836734694,3.03125,2.96,2.09483296213808,5,3,450,100,0.235331632653061,"rand"
"4931",2.94557823129252,3.1015625,2.96571428571429,1.98885919326899,5,3,450,100,0.155984268707483,"rand"
"4932",2.97278911564626,3.0078125,3.02285714285714,2.00667656520663,5,3,450,100,0.0500680272108842,"rand"
"4933",3.01360544217687,2.8203125,3.04571428571429,1.95684731502103,5,3,450,100,0.225401785714286,"rand"
"4934",3.03401360544218,2.890625,2.88571428571429,2.05151695124969,5,3,450,100,0.148299319727891,"rand"
"4935",3.22448979591837,2.7734375,2.94857142857143,1.8951992081168,5,3,450,100,0.451052295918367,"rand"
"4936",2.89115646258503,2.9296875,3.00571428571429,2.09069042316258,5,3,450,100,0.114557823129252,"rand"
"4937",3.14965986394558,3.171875,2.91428571428571,2.06487998020292,5,3,450,100,0.257589285714286,"rand"
"4938",2.94557823129252,3.1015625,3.10285714285714,2.09760455332838,5,3,450,100,0.157278911564626,"rand"
"4939",3.10884353741497,3.15625,2.90285714285714,1.98262311309082,5,3,450,100,0.253392857142857,"rand"
"4940",2.93877551020408,3.046875,3.07428571428571,2.02177678792378,5,3,450,100,0.135510204081633,"rand"
"4941",3.04761904761905,2.8984375,2.92571428571429,1.91580796832467,5,3,450,100,0.149181547619047,"rand"
"4942",2.63265306122449,3.0703125,2.93142857142857,1.96832962138085,5,3,450,100,0.43765943877551,"rand"
"4943",2.8843537414966,2.921875,3.10285714285714,1.97064587973274,5,3,450,100,0.218503401360544,"rand"
"4944",2.94557823129252,2.8359375,2.74857142857143,2.04266765652066,5,3,450,100,0.197006802721088,"rand"
"4945",2.93197278911565,2.9296875,2.97142857142857,1.8724276169265,5,3,450,100,0.0417410714285715,"rand"
"4946",2.95238095238095,2.96875,2.93142857142857,1.90606780499876,5,3,450,100,0.0373214285714285,"rand"
"4947",3.17687074829932,3.1796875,3.10285714285714,2.07800544419698,5,3,450,100,0.0768303571428572,"rand"
"4948",2.96598639455782,2.9609375,3.07428571428571,2.02,5,3,450,100,0.113348214285714,"rand"
"4949",2.89795918367347,3.2265625,3.12,2.05852511754516,5,3,450,100,0.328603316326531,"rand"
"4950",3.07482993197279,3.015625,3.10285714285714,2.03756000989854,5,3,450,100,0.0872321428571428,"rand"
"4951",3.03401360544218,3.234375,3.18857142857143,1.91475377381836,5,3,450,100,0.200361394557823,"rand"
"4952",2.95918367346939,3.0078125,3.09714285714286,2.20864142538976,5,3,450,100,0.137959183673469,"rand"
"4953",2.99319727891156,2.8984375,3.07428571428571,2.09130908191042,5,3,450,100,0.175848214285714,"rand"
"4954",2.93877551020408,2.9765625,3.09714285714286,1.86401880722593,5,3,450,100,0.158367346938775,"rand"
"4955",3.02721088435374,2.9296875,2.99428571428571,2.08890868596882,5,3,450,100,0.0975233843537415,"rand"
"4956",2.93877551020408,3.09375,2.73142857142857,1.99932689928236,5,3,450,100,0.362321428571429,"rand"
"4957",2.89115646258503,2.9921875,3.08,2.05118040089087,5,3,450,100,0.188843537414966,"rand"
"4958",2.95918367346939,2.9453125,3.08571428571429,1.99998020292007,5,3,450,100,0.140401785714286,"rand"
"4959",3.27210884353741,2.984375,3.10857142857143,2.05296213808463,5,3,450,100,0.287733843537415,"rand"
"4960",2.97278911564626,3.109375,2.93714285714286,2.00667656520663,5,3,450,100,0.172232142857143,"rand"
"4961",2.80952380952381,2.78125,3.10857142857143,1.95090819104182,5,3,450,100,0.327321428571429,"rand"
"4962",3.08843537414966,3.0234375,3.12,2.06672110863648,5,3,450,100,0.0965625000000001,"rand"
"4963",2.92517006802721,2.7265625,3.03428571428571,2.06780499876268,5,3,450,100,0.307723214285714,"rand"
"4964",2.93877551020408,2.78125,2.92571428571429,1.92526602326157,5,3,450,100,0.157525510204082,"rand"
"4965",2.8843537414966,2.8828125,3.16571428571429,1.96209354120267,5,3,450,100,0.282901785714286,"rand"
"4966",2.87074829931973,3.0546875,2.85714285714286,2.02663202177679,5,3,450,100,0.197544642857143,"rand"
"4967",2.97959183673469,3.15625,2.97142857142857,1.93247216035635,5,3,450,100,0.184821428571428,"rand"
"4968",3.05442176870748,2.890625,3.11428571428571,1.99457560009899,5,3,450,100,0.223660714285714,"rand"
"4969",3.1156462585034,2.984375,3.11428571428571,1.94716654293492,5,3,450,100,0.131271258503401,"rand"
"4970",2.83673469387755,2.7421875,2.73142857142857,1.86183617916357,5,3,450,100,0.10530612244898,"rand"
"4971",3.06802721088435,2.9453125,2.96,1.91083395199208,5,3,450,100,0.122714710884354,"rand"
"4972",3.1156462585034,2.84375,2.97714285714286,2.06434545904479,5,3,450,100,0.271896258503401,"rand"
"4973",2.96598639455782,2.9453125,2.76571428571429,1.97496164315763,5,3,450,100,0.200272108843538,"rand"
"4974",3.02040816326531,2.984375,3.05142857142857,1.87923781242267,5,3,450,100,0.0670535714285716,"rand"
"4975",2.97959183673469,2.9453125,2.81142857142857,2.04652808710715,5,3,450,100,0.168163265306123,"rand"
"4976",2.79591836734694,3.09375,2.85142857142857,2.10623113090819,5,3,450,100,0.297831632653061,"rand"
"4977",3.22448979591837,2.859375,2.85714285714286,2.00395941598614,5,3,450,100,0.36734693877551,"rand"
"4978",3.08163265306122,2.78125,2.98285714285714,2.11625340262311,5,3,450,100,0.300382653061225,"rand"
"4979",3.24489795918367,2.9296875,2.99428571428571,1.92983914872556,5,3,450,100,0.315210459183673,"rand"
"4980",2.80952380952381,2.8828125,2.93714285714286,1.92320712694878,5,3,450,100,0.127619047619048,"rand"
"4981",3.00680272108844,3.1640625,2.96,1.84521158129176,5,3,450,100,0.2040625,"rand"
"4982",2.9047619047619,2.78125,2.95428571428571,2.09898539965355,5,3,450,100,0.173035714285714,"rand"
"4983",3.06802721088435,2.9375,2.88,2.00934917099728,5,3,450,100,0.188027210884354,"rand"
"4984",2.71428571428571,2.9609375,2.96,2.00338530066815,5,3,450,100,0.246651785714286,"rand"
"4985",3.06122448979592,3.1796875,3.01142857142857,2.11454590447909,5,3,450,100,0.168258928571428,"rand"
"4986",2.93877551020408,3.03125,2.90285714285714,1.93078940856224,5,3,450,100,0.128392857142857,"rand"
"4987",2.94557823129252,3.0546875,3.03428571428571,2.01546646869587,5,3,450,100,0.109109268707483,"rand"
"4988",2.94557823129252,3.125,3.02285714285714,1.89683741648107,5,3,450,100,0.179421768707483,"rand"
"4989",2.78231292517007,2.84375,2.98285714285714,2.05852511754516,5,3,450,100,0.200544217687074,"rand"
"4990",3.00680272108844,3.0234375,2.99428571428571,1.96654788418708,5,3,450,100,0.0291517857142858,"rand"
"4991",3.12244897959184,3.3046875,3.01714285714286,1.98218262806236,5,3,450,100,0.287544642857143,"rand"
"4992",3.20408163265306,2.984375,2.82285714285714,2.1580846325167,5,3,450,100,0.381224489795918,"rand"
"4993",2.95918367346939,3.0703125,3.08,1.90725562979461,5,3,450,100,0.120816326530612,"rand"
"4994",2.89115646258503,2.875,2.98285714285714,1.94716654293492,5,3,450,100,0.107857142857143,"rand"
"4995",3.02040816326531,3.0078125,2.93714285714286,2.00643900024746,5,3,450,100,0.0832653061224486,"rand"
"4996",3.21768707482993,2.890625,3.06285714285714,2.02924523632764,5,3,450,100,0.327062074829932,"rand"
"4997",3.08843537414966,2.9453125,2.94285714285714,1.84847315021034,5,3,450,100,0.145578231292517,"rand"
"4998",3.06122448979592,2.96875,2.82285714285714,1.93429349170997,5,3,450,100,0.238367346938775,"rand"
"4999",2.84353741496599,2.921875,3.11428571428571,2.01475377381836,5,3,450,100,0.270748299319728,"rand"
"5000",3.01360544217687,2.8515625,3.00571428571429,2.02100470180648,5,3,450,100,0.162042942176871,"rand"
"5001",3.05232558139535,3.02758620689655,2.80281690140845,1.9268773011388,5,3,459,100,0.249508679986898,"rand"
"5002",3.09883720930233,2.93103448275862,3.02112676056338,2.05629287134553,5,3,459,100,0.167802726543705,"rand"
"5003",2.93604651162791,2.8551724137931,2.92253521126761,1.89295126104784,5,3,459,100,0.0808740978348035,"rand"
"5004",2.92441860465116,3.31724137931035,3.13380281690141,2.03953915384689,5,3,459,100,0.392822774659182,"rand"
"5005",2.99418604651163,3.04827586206897,2.78169014084507,2.04724529307113,5,3,459,100,0.266585721223895,"rand"
"5006",2.90116279069767,2.87586206896552,3.16901408450704,2.03217550969927,5,3,459,100,0.293152015541525,"rand"
"5007",3.02906976744186,3.07586206896552,3.01408450704225,2.02029283329052,5,3,459,100,0.0617775619232637,"rand"
"5008",2.98837209302326,3.12413793103448,3.11267605633803,1.98639533445596,5,3,459,100,0.135765838011227,"rand"
"5009",3.05232558139535,2.87586206896552,3.1830985915493,2.17548115801391,5,3,459,100,0.307236522583779,"rand"
"5010",2.97093023255814,2.86206896551724,2.80985915492958,1.9347356603971,5,3,459,100,0.161071077628562,"rand"
"5011",2.8953488372093,3.26896551724138,2.88028169014085,1.94315533103101,5,3,459,100,0.388683827100534,"rand"
"5012",2.80813953488372,3.20689655172414,2.93661971830986,1.93817963866769,5,3,459,100,0.398757016840417,"rand"
"5013",3.06395348837209,3.16551724137931,2.94366197183099,1.88081171333162,5,3,459,100,0.221855269548324,"rand"
"5014",2.97093023255814,2.95862068965517,2.90140845070423,1.85073874285279,5,3,459,100,0.069521781853914,"rand"
"5015",3.05232558139535,2.93793103448276,3.26056338028169,1.88650093710458,5,3,459,100,0.322632345798931,"rand"
"5016",3.15116279069767,2.72413793103448,2.97183098591549,2.11199589005908,5,3,459,100,0.427024859663192,"rand"
"5017",2.94186046511628,2.84827586206897,3,1.8946922776874,5,3,459,100,0.151724137931034,"rand"
"5018",2.8953488372093,3.06206896551724,3.02112676056338,2.17013442931758,5,3,459,100,0.166720128307939,"rand"
"5019",2.87790697674419,2.96551724137931,3.00704225352113,1.82017105726327,5,3,459,100,0.129135276776941,"rand"
"5020",3.01744186046512,2.95862068965517,2.93661971830986,1.94691326312184,5,3,459,100,0.0808221421552573,"rand"
"5021",3.06395348837209,2.84827586206897,2.99295774647887,1.93381282644062,5,3,459,100,0.215677626303127,"rand"
"5022",2.9593023255814,3.02068965517241,3.15492957746479,2.03339326997174,5,3,459,100,0.195627251883393,"rand"
"5023",3.16860465116279,2.87586206896552,3.13380281690141,1.86471444472986,5,3,459,100,0.292742582197273,"rand"
"5024",3.08720930232558,2.8551724137931,2.84507042253521,2.03993873143629,5,3,459,100,0.24213887979037,"rand"
"5025",3.15697674418605,3.07586206896552,2.90845070422535,2.07781297866065,5,3,459,100,0.248526039960694,"rand"
"5026",3.05813953488372,3,2.96478873239437,2.01953173312023,5,3,459,100,0.093350802489355,"rand"
"5027",3.11627906976744,3.03448275862069,2.87323943661972,1.99758350695931,5,3,459,100,0.243039633147724,"rand"
"5028",3.03488372093023,3.00689655172414,2.85211267605634,2.03400215010798,5,3,459,100,0.182771044873895,"rand"
"5029",3.06976744186047,2.99310344827586,2.99295774647887,2.08249374470798,5,3,459,100,0.0768096953815922,"rand"
"5030",3.06395348837209,2.86206896551724,2.96478873239437,2.05583621124335,5,3,459,100,0.201884522854852,"rand"
"5031",3.04651162790698,2.9448275862069,3.02112676056338,2.01960784313725,5,3,459,100,0.10168404170008,"rand"
"5032",2.95348837209302,3.08965517241379,2.95070422535211,1.96941328690622,5,3,459,100,0.138950947061681,"rand"
"5033",2.87209302325581,3.07586206896552,2.75352112676056,1.95499995243124,5,3,459,100,0.322340942204954,"rand"
"5034",3.01162790697674,3.09655172413793,2.88028169014085,1.93230965360428,5,3,459,100,0.216270033997086,"rand"
"5035",2.93023255813953,2.82068965517241,3.01408450704225,2.08117133316209,5,3,459,100,0.19339485186984,"rand"
"5036",3.08139534883721,2.89655172413793,3.07746478873239,2.03882562243723,5,3,459,100,0.184843624699278,"rand"
"5037",3.1453488372093,2.9448275862069,3.23943661971831,2.11644832605531,5,3,459,100,0.294609033511414,"rand"
"5038",2.94186046511628,3.08275862068966,3.16901408450704,2.00551797623465,5,3,459,100,0.227153619390764,"rand"
"5039",3.09302325581395,2.99310344827586,2.92957746478873,2.01079810866608,5,3,459,100,0.163445791025221,"rand"
"5040",2.8953488372093,2.98620689655172,2.97887323943662,1.96036570863183,5,3,459,100,0.090858059342422,"rand"
"5041",2.8953488372093,2.8,2.7887323943662,1.84734233334285,5,3,459,100,0.106616442843105,"rand"
"5042",2.88372093023256,3.08965517241379,3.07042253521127,2.01087421868311,5,3,459,100,0.205934242181235,"rand"
"5043",2.84883720930233,2.7448275862069,2.93661971830986,2.01464166452607,5,3,459,100,0.191792132102962,"rand"
"5044",2.87790697674419,3.08275862068966,2.85915492957746,1.9326806899373,5,3,459,100,0.22360369111219,"rand"
"5045",2.80232558139535,3.13103448275862,3.07746478873239,1.89075358430611,5,3,459,100,0.328708901363272,"rand"
"5046",3.05232558139535,3.18620689655172,3.05633802816901,2.0955941813892,5,3,459,100,0.133881315156375,"rand"
"5047",3.1453488372093,2.78620689655172,3.11267605633803,2.03882562243723,5,3,459,100,0.359141940657578,"rand"
"5048",2.94186046511628,3.22758620689655,3.02112676056338,2.05355291073246,5,3,459,100,0.285725741780273,"rand"
"5049",2.93604651162791,2.99310344827586,3.3169014084507,2.03193766589605,5,3,459,100,0.380854896822797,"rand"
"5050",2.98837209302326,3.29655172413793,3.23943661971831,1.90992379484545,5,3,459,100,0.308179631114675,"rand"
"5051",3.06395348837209,2.87586206896552,3.13380281690141,2.20455518451922,5,3,459,100,0.257940747935891,"rand"
"5052",2.97674418604651,3.17241379310345,2.82394366197183,2.09162694675153,5,3,459,100,0.348470131131617,"rand"
"5053",3.02906976744186,2.97931034482759,2.98591549295775,1.88646288209607,5,3,459,100,0.0497594226142741,"rand"
"5054",2.92441860465116,3.11724137931034,2.88732394366197,2.073550817707,5,3,459,100,0.229917435648373,"rand"
"5055",3.03488372093023,2.7448275862069,2.96478873239437,1.9938350886206,5,3,459,100,0.290056134723336,"rand"
"5056",2.98255813953488,3.10344827586207,2.91549295774648,2.03493449781659,5,3,459,100,0.18795531811559,"rand"
"5057",2.9593023255814,3.13793103448276,2.98591549295775,2.0278086974722,5,3,459,100,0.178628708901363,"rand"
"5058",3.08139534883721,3.1448275862069,3.04929577464789,2.09204555184519,5,3,459,100,0.0955318115590091,"rand"
"5059",2.91860465116279,2.92413793103448,3.2112676056338,1.94966273748704,5,3,459,100,0.292662954471012,"rand"
"5060",2.97674418604651,3.02068965517241,2.76056338028169,1.98325579625348,5,3,459,100,0.260126274890724,"rand"
"5061",2.9593023255814,3.06896551724138,3.09859154929577,2.05321041565583,5,3,459,100,0.139289223714379,"rand"
"5062",2.88953488372093,3.02758620689655,2.91549295774648,2.08605188800411,5,3,459,100,0.138051323175622,"rand"
"5063",2.86046511627907,2.96551724137931,3.03521126760563,1.92302423152667,5,3,459,100,0.174746151326564,"rand"
"5064",3.0406976744186,2.82068965517241,2.93661971830986,1.95696929912188,5,3,459,100,0.220008019246191,"rand"
"5065",2.97093023255814,2.88965517241379,3.07042253521127,1.97104013852023,5,3,459,100,0.180767362797475,"rand"
"5066",3.04651162790698,2.83448275862069,3.05633802816901,1.99969555993188,5,3,459,100,0.221855269548324,"rand"
"5067",3.18023255813953,3,3.07746478873239,1.93920712389759,5,3,459,100,0.180232558139535,"rand"
"5068",3,2.95172413793103,2.80985915492958,2.05126961022158,5,3,459,100,0.190140845070423,"rand"
"5069",2.91860465116279,2.81379310344828,2.87323943661972,1.74981686027152,5,3,459,100,0.104811547714515,"rand"
"5070",2.93604651162791,3.01379310344828,2.80281690140845,2.05680661396048,5,3,459,100,0.210976202039825,"rand"
"5071",3.08720930232558,3.01379310344828,2.94366197183099,2.06730028255844,5,3,459,100,0.143547330494596,"rand"
"5072",2.90116279069767,2.80689655172414,3.02112676056338,1.86060450381026,5,3,459,100,0.214230208839242,"rand"
"5073",2.86046511627907,3.13103448275862,2.97887323943662,1.93856018875284,5,3,459,100,0.270569366479551,"rand"
"5074",2.97093023255814,2.88275862068966,2.85915492957746,2.13134686188886,5,3,459,100,0.111775302980675,"rand"
"5075",2.96511627906977,2.91724137931034,2.93661971830986,2.01618289237092,5,3,459,100,0.0478748997594227,"rand"
"5076",2.88372093023256,2.89655172413793,3.07746478873239,2.06276222279305,5,3,459,100,0.193743858499837,"rand"
"5077",3.03488372093023,3.0551724137931,2.95774647887324,2.09576542892751,5,3,459,100,0.0974259349198641,"rand"
"5078",3.03488372093023,2.82068965517241,2.95070422535211,1.84151040328795,5,3,459,100,0.214194065757819,"rand"
"5079",3.02906976744186,2.93103448275862,2.90845070422535,1.84125353198048,5,3,459,100,0.120619063216509,"rand"
"5080",2.9593023255814,3.04827586206897,2.91549295774648,2.05171675657162,5,3,459,100,0.132782904322486,"rand"
"5081",2.88953488372093,2.97931034482759,2.92253521126761,2.05377172703142,5,3,459,100,0.0897754611066564,"rand"
"5082",2.91279069767442,2.77241379310345,2.95774647887324,2.03853069612124,5,3,459,100,0.185332685769791,"rand"
"5083",3.05813953488372,3.00689655172414,3.01408450704225,2.02321355519403,5,3,459,100,0.0512429831595833,"rand"
"5084",3.1046511627907,3.02068965517241,3.00704225352113,1.96712998639533,5,3,459,100,0.0976089092695709,"rand"
"5085",2.81976744186047,3.09655172413793,3.04225352112676,1.99724101188268,5,3,459,100,0.276784282277466,"rand"
"5086",2.94767441860465,2.86206896551724,2.90845070422535,1.95667437280589,5,3,459,100,0.0856054530874095,"rand"
"5087",3.09883720930233,2.95862068965517,2.93661971830986,2.02181503363111,5,3,459,100,0.162217490992467,"rand"
"5088",3.02906976744186,2.90344827586207,3.09154929577465,2.00429070221004,5,3,459,100,0.188101019912579,"rand"
"5089",3.19186046511628,3.08965517241379,3.00704225352113,1.98730865466031,5,3,459,100,0.184818211595152,"rand"
"5090",2.91860465116279,3,3.17605633802817,2.19374756210102,5,3,459,100,0.257451686865378,"rand"
"5091",2.98255813953488,3.06206896551724,2.95774647887324,1.85589519650655,5,3,459,100,0.104322486644002,"rand"
"5092",2.84883720930233,3.08965517241379,2.86619718309859,1.94709402441229,5,3,459,100,0.240817963111467,"rand"
"5093",2.97674418604651,3,2.96478873239437,2.03236578474184,5,3,459,100,0.035211267605634,"rand"
"5094",3.04651162790698,3.12413793103448,2.84507042253521,2.04359201225371,5,3,459,100,0.279067508499271,"rand"
"5095",3.11046511627907,2.93103448275862,3.14084507042254,1.84971125762289,5,3,459,100,0.209810587663914,"rand"
"5096",2.90116279069767,2.97241379310345,2.90140845070423,1.93085404952859,5,3,459,100,0.071251002405774,"rand"
"5097",3.12209302325581,2.8,3,2.00842918438603,5,3,459,100,0.322093023255814,"rand"
"5098",3.02906976744186,2.76551724137931,3.03521126760563,2.00162685161401,5,3,459,100,0.269694026226324,"rand"
"5099",3.18023255813953,3.04137931034483,3.11971830985915,2.23067043411251,5,3,459,100,0.138853247794707,"rand"
"5100",2.90697674418605,3.04137931034483,2.97887323943662,1.95771137178792,5,3,459,100,0.134402566158781,"rand"
"5101",2.98076923076923,3.01162790697674,2.87857142857143,1.92142974798221,5,3,468,100,0.133056478405316,"rand"
"5102",2.91025641025641,3.19767441860465,2.95714285714286,2.06334303336445,5,3,468,100,0.287418008348241,"rand"
"5103",2.98076923076923,2.91860465116279,2.77857142857143,1.89952231922253,5,3,468,100,0.202197802197802,"rand"
"5104",3.23076923076923,3.0406976744186,3.17142857142857,1.99444993502809,5,3,468,100,0.190071556350626,"rand"
"5105",3.12179487179487,2.8953488372093,2.75714285714286,2.06139845165541,5,3,468,100,0.364652014652015,"rand"
"5106",2.94230769230769,3.05813953488372,2.91428571428571,2.01443565951061,5,3,468,100,0.143853820598007,"rand"
"5107",3.01923076923077,3.05813953488372,3.15,2.05038525595271,5,3,468,100,0.130769230769231,"rand"
"5108",3.15384615384615,2.98255813953488,2.89285714285714,2.08977104266183,5,3,468,100,0.260989010989011,"rand"
"5109",2.85897435897436,3.07558139534884,3.07142857142857,2.08778985706181,5,3,468,100,0.216607036374478,"rand"
"5110",2.73717948717949,3.09883720930233,2.98571428571429,1.928384487271,5,3,468,100,0.361657722122839,"rand"
"5111",3,2.98255813953488,3.07142857142857,1.94624261058951,5,3,468,100,0.0888704318936879,"rand"
"5112",2.99358974358974,2.97674418604651,3.01428571428571,1.88218580135068,5,3,468,100,0.0375415282392026,"rand"
"5113",3.08974358974359,2.87790697674419,3.14285714285714,1.9371282417321,5,3,468,100,0.264950166112957,"rand"
"5114",3.00641025641026,2.97093023255814,3.07142857142857,1.82852907264042,5,3,468,100,0.100498338870432,"rand"
"5115",3.07692307692308,3.05813953488372,2.82142857142857,2.02351342447702,5,3,468,100,0.255494505494505,"rand"
"5116",2.98076923076923,3.06976744186047,2.87142857142857,2.01033602371932,5,3,468,100,0.198338870431894,"rand"
"5117",2.95512820512821,3.01744186046512,2.97142857142857,1.97401123739454,5,3,468,100,0.062313655336911,"rand"
"5118",2.84615384615385,2.81976744186047,3.01428571428571,1.97644082065924,5,3,468,100,0.194518272425249,"rand"
"5119",3.00641025641026,3.0406976744186,2.94285714285714,1.88436830835118,5,3,468,100,0.0978405315614617,"rand"
"5120",2.92948717948718,3,2.87857142857143,2.01354343966764,5,3,468,100,0.121428571428571,"rand"
"5121",2.95512820512821,3.03488372093023,3.03571428571429,1.88001244532294,5,3,468,100,0.0805860805860803,"rand"
"5122",3.23717948717949,2.92441860465116,2.96428571428571,1.97907630081078,5,3,468,100,0.312760882528325,"rand"
"5123",3.00641025641026,2.94767441860465,3.01428571428571,1.90133421182672,5,3,468,100,0.0666112956810632,"rand"
"5124",3.23076923076923,3.00581395348837,2.8,2.10027178389063,5,3,468,100,0.430769230769231,"rand"
"5125",2.96153846153846,3.09883720930233,3.12142857142857,2.07778326836143,5,3,468,100,0.15989010989011,"rand"
"5126",2.92307692307692,3.17441860465116,3.00714285714286,1.93624974834825,5,3,468,100,0.25134168157424,"rand"
"5127",3.03846153846154,2.8953488372093,2.95,2.0947079924596,5,3,468,100,0.143112701252236,"rand"
"5128",2.84615384615385,3,3.22857142857143,2.04681637658083,5,3,468,100,0.382417582417582,"rand"
"5129",2.80769230769231,2.7906976744186,3.14285714285714,2.09310199674225,5,3,468,100,0.352159468438538,"rand"
"5130",3.02564102564103,2.93604651162791,3.15,1.9862552389319,5,3,468,100,0.213953488372093,"rand"
"5131",2.98076923076923,3.09883720930233,3,1.99910320467066,5,3,468,100,0.118067978533095,"rand"
"5132",2.83974358974359,2.91860465116279,3.05,2.00388001244532,5,3,468,100,0.21025641025641,"rand"
"5133",2.90384615384615,2.95348837209302,3.00714285714286,1.97637218836362,5,3,468,100,0.103296703296703,"rand"
"5134",2.92948717948718,2.98837209302326,2.85,1.98186277201266,5,3,468,100,0.138372093023256,"rand"
"5135",3.21153846153846,2.98837209302326,2.82142857142857,2.05550980069181,5,3,468,100,0.39010989010989,"rand"
"5136",3.03205128205128,3.26162790697674,2.97857142857143,2.1205137356101,5,3,468,100,0.283056478405316,"rand"
